file_index,level_0,level_1,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,level_10,level_11,level_12,level_13,level_14,level_15,level_16,level_17,level_18,level_19,level_20
39,299.04999999999995,298.51666666666665,298.65,298.25,297.3833333333333,296.55999999999995,296.65,294.88,294.25,293.65,293.1318181818182,292.01666666666665,290.5884615384615,289.9954545454545,289.31,288.81666666666666,287.34999999999997,287.15,286.63,286.48333333333335,287.45
40,298.95,298.59999999999997,298.04999999999995,298.04999999999995,297.65,296.73,295.7269230769231,294.82272727272726,293.68636363636364,292.34999999999997,291.40999999999997,290.48,289.65,288.4,287.3071428571428,286.15,286.75,286.1944444444444,286.65,286.54999999999995,286.65
41,296.65,296.3611111111111,296.45,296.25,296.36249999999995,296.84999999999997,295.34999999999997,294.46999999999997,293.78999999999996,293.45,293.54999999999995,292.65,292.29999999999995,290.95,290.71666666666664,288.86999999999995,287.75,288.79999999999995,288.5,287.8807692307692,286.8863636363636
42,297.45,296.65,296.3642857142857,296.0653846153846,295.95,295.6071428571428,295.45,294.59999999999997,293.7681818181818,292.1,289.7954545454545,288.65,288.25,288.25,287.09444444444443,286.2583333333333,286.54999999999995,284.94999999999993,283.4045454545454,284.98333333333335,284.28333333333336
43,297.75,297.25,297.15,296.91153846153844,296.65,296.54999999999995,295.65,294.9,291.66999999999996,291.5071428571428,289.05909090909086,289.15,288.95,288.45909090909083,288.175,287.2722222222222,285.44,286.15,284.45,283.9115384615384,281.6318181818182
44,298.15,297.02,297.03461538461534,296.65,296.45,296.15,295.45,293.8884615384615,290.3333333333333,291.29166666666663,293.5,293.025,290.9045454545454,289.94999999999993,289.34999999999997,289.1045454545454,288.6333333333333,287.7,286.34999999999997,284.86818181818177,285.84999999999997
45,298.15,296.95,296.95,296.84999999999997,296.54999999999995,294.6055555555555,293.9583333333333,294.65,291.96999999999997,289.65,290.3611111111111,291.04999999999995,289.72999999999996,289.04999999999995,288.66249999999997,287.1653846153846,287.6722222222222,287.40999999999997,286.34999999999997,283.2227272727273,283.45
46,298.34999999999997,296.87857142857143,297.1807692307692,297.04999999999995,296.84999999999997,296.5954545454545,295.72777777777776,295.75,295.34999999999997,292.9833333333333,290.9357142857143,290.86249999999995,290.28,290.49615384615385,289.1166666666667,288.25,287.38,287.026923076923,286.4590909090909,285.63571428571424,284.4428571428571
47,298.15,297.06999999999994,297.25,296.61999999999995,296.2318181818182,296.21,295.72777777777776,295.26,294.1954545454545,294.1166666666666,290.90714285714284,290.15,290.15,289.95,289.95,290.2681818181818,288.20454545454544,286.4944444444444,286.07,285.15,284.95
48,298.65,297.3136363636363,297.51666666666665,297.09999999999997,296.84999999999997,296.6045454545454,296.87222222222215,294.10999999999996,293.7166666666667,293.34999999999997,292.99999999999994,292.3583333333333,291.75,292.04999999999995,290.8785714285714,289.96428571428567,289.25,288.84,287.3136363636363,285.8611111111111,285.26428571428573
49,298.45,297.53181818181815,297.34999999999997,297.2166666666667,296.95,296.59999999999997,296.28846153846155,295.95,293.63333333333327,293.34999999999997,291.6642857142857,291.65,291.06874999999997,289.45,288.04999999999995,287.44,286.6409090909091,285.25,285.04999999999995,285.67999999999995,285.84999999999997
50,299.04999999999995,297.1714285714285,297.6722222222222,297.3192307692308,295.65,295.63571428571424,294.25,294.4,293.12142857142857,291.99,291.34999999999997,292.03999999999996,291.4653846153846,289.5954545454545,290.11923076923074,286.04166666666663,285.65,285.4083333333333,285.34999999999997,285.0333333333333,284.75
51,299.15,298.15,298.275,298.04999999999995,297.34999999999997,297.37,297.07727272727266,296.54999999999995,295.5666666666666,293.90999999999997,292.9583333333333,291.83461538461535,290.9214285714286,289.7,290.6083333333333,289.13571428571424,287.34999999999997,286.84999999999997,283.99,282.09,281.75
52,297.95,296.31999999999994,296.15,295.54999999999995,295.75,295.54999999999995,294.15,295.04999999999995,291.66,289.6666666666667,290.47,290.0333333333333,288.8590909090909,288.06999999999994,286.70833333333337,286.53181818181815,285.25,283.9,283.1318181818181,282.34999999999997,282.12692307692305
53,298.04999999999995,296.1576923076923,296.30999999999995,296.4916666666666,296.25,296.04999999999995,295.6083333333333,294.95,294.3954545454545,293.8961538461538,293.5,293.04999999999995,292.84999999999997,291.93,291.93,291.45,291.0730769230769,290.28999999999996,290.04999999999995,289.25,287.96538461538455
54,296.04999999999995,295.15,295.25,295.25,295.15,294.95,294.75,294.54999999999995,294.34999999999997,293.87142857142857,293.65,293.3666666666666,292.6928571428571,292.20384615384614,291.75,291.7375,291.13461538461536,290.25,289.68636363636364,288.66999999999996,287.825
55,298.15,297.2083333333333,297.15,296.03888888888883,294.8333333333333,294.9,294.8576923076923,295.15,295.0,294.22999999999996,293.95,291.49,289.45,289.86,289.325,288.45,288.34999999999997,288.5333333333333,288.25,286.85,287.03181818181815
56,296.84999999999997,295.75,295.45,295.2833333333333,294.97499999999997,294.75,293.84999999999997,292.02,285.99545454545455,283.69999999999993,283.19,278.84999999999997,279.95,278.99285714285713,277.9,276.09999999999997,274.25,279.84999999999997,279.84999999999997,279.45909090909083,280.92272727272723
57,297.04999999999995,295.54999999999995,294.8785714285714,294.84999999999997,294.25,293.65,292.8642857142857,292.80454545454546,291.15999999999997,290.54999999999995,289.9833333333333,290.0833333333333,290.34,289.2590909090909,288.26111111111106,287.16999999999996,285.66999999999996,285.84999999999997,285.53,284.32142857142856,282.40000000000003
58,296.95,295.54999999999995,295.84999999999997,295.45,294.84999999999997,294.1722222222222,294.04999999999995,293.75,293.64230769230767,290.93,288.526923076923,288.41999999999996,288.25,287.97999999999996,286.74999999999994,286.4611111111111,285.65,284.84999999999997,283.95,282.45,281.28999999999996
59,296.04999999999995,294.84999999999997,294.75,294.56249999999994,294.5928571428571,294.34999999999997,294.15,293.9,292.8833333333333,292.3357142857143,291.4409090909091,290.99,290.75,290.54999999999995,290.18999999999994,289.34999999999997,288.67499999999995,288.53888888888883,287.5277777777777,286.84090909090907,284.54999999999995
60,297.45,296.04999999999995,296.34999999999997,296.25,296.04999999999995,295.84999999999997,295.75,295.54999999999995,295.15,293.25,292.75,292.11999999999995,291.84999999999997,291.54999999999995,291.04999999999995,290.5199999999999,289.68333333333334,289.06999999999994,288.6681818181818,288.25,288.13888888888886
61,296.95,296.15,295.84999999999997,295.19,294.2166666666667,293.65,293.1227272727272,293.25,292.9590909090909,293.75,293.2055555555555,292.54999999999995,292.25,291.6055555555555,291.6227272727273,290.0722222222222,288.34999999999997,287.64,285.97499999999997,284.6136363636363,280.775
62,296.95,295.42999999999995,295.95,295.59999999999997,294.98333333333335,294.1333333333333,292.46999999999997,291.34999999999997,291.04999999999995,290.8722222222222,290.68333333333334,290.25,289.65,288.87222222222215,288.25,288.04999999999995,287.34166666666664,286.95,286.70454545454544,285.95,285.4590909090909
63,294.04999999999995,293.20454545454544,293.15,292.95,292.84999999999997,292.75,292.65,292.22777777777776,291.84999999999997,291.95,291.34999999999997,291.15,291.04999999999995,291.04999999999995,288.93571428571425,288.39,287.75,287.10999999999996,286.16249999999997,285.76666666666665,285.44090909090903
64,297.54999999999995,297.09,297.0875,297.15,296.87,295.84999999999997,295.65,294.53,293.47222222222223,289.6772727272727,288.75,287.54999999999995,287.24999999999994,288.1583333333333,288.24999999999994,288.65,287.95,287.3611111111111,286.54999999999995,286.04999999999995,285.31363636363636
65,293.54999999999995,292.70454545454544,292.90555555555557,292.95,293.04999999999995,292.95,292.84999999999997,292.4681818181818,292.52,292.04999999999995,291.51666666666665,291.25,291.04999999999995,290.84999999999997,290.25,289.65,289.54999999999995,289.1944444444444,287.7833333333333,285.5954545454545,285.4318181818182
66,294.04999999999995,291.65,292.15,292.03888888888883,291.95,292.75,292.83181818181816,292.54999999999995,292.65,291.99,290.95,289.6583333333333,288.54999999999995,288.1214285714285,287.84999999999997,287.54999999999995,286.95,287.04999999999995,286.95,282.86818181818177,280.4590909090909
67,297.95,296.7928571428571,296.75,296.225,295.8666666666667,295.15,294.34999999999997,293.95,293.17727272727274,292.19545454545454,290.65,290.0772727272727,289.98999999999995,287.875,287.1681818181818,286.25,286.4318181818182,286.15,285.3785714285714,282.9045454545454,282.95
68,298.04999999999995,297.45,297.34999999999997,297.0653846153846,296.45,296.00454545454545,293.93999999999994,292.45,292.25,292.51,292.26,291.8863636363636,290.04999999999995,288.57,289.0799999999999,289.05769230769226,288.95,288.15,286.8722222222222,285.26666666666665,285.7590909090909
69,295.45,294.93333333333334,294.45,294.15,293.45,291.93888888888887,289.61153846153843,289.19615384615383,288.64166666666665,288.7681818181818,286.5,282.66818181818184,280.2,279.04090909090905,278.0961538461538,277.73181818181814,277.3136363636363,280.1227272727273,280.34999999999997,280.525,280.25
70,295.15,294.32692307692304,294.84999999999997,294.65,294.5038461538461,294.1772727272727,293.825,289.78636363636366,289.04999999999995,290.5863636363636,291.84999999999997,291.65,291.27,290.41153846153844,288.7388888888889,286.9423076923076,285.23,286.2055555555556,285.7833333333333,284.84999999999997,284.63888888888886
71,296.15,294.84999999999997,295.04999999999995,294.7722222222222,294.65,294.54999999999995,294.54999999999995,294.40999999999997,294.1611111111111,293.15,292.8833333333333,292.54999999999995,291.82499999999993,291.1611111111111,290.19444444444446,289.34999999999997,288.70833333333337,288.54999999999995,288.04999999999995,287.3863636363636,286.95
72,297.84999999999997,296.95,297.25,296.91999999999996,296.25909090909084,294.95,294.7954545454545,294.54999999999995,293.7136363636364,292.95,292.5192307692307,291.03461538461534,291.04999999999995,290.9214285714286,290.34999999999997,289.8954545454545,289.31666666666666,288.3954545454545,288.04999999999995,287.63,286.6038461538461
73,297.15,296.59,296.28,296.25,295.95,295.95,295.525,294.77,293.41923076923075,292.65,292.01666666666665,290.83,288.54999999999995,288.65,287.9681818181818,288.2681818181818,287.54999999999995,287.21666666666664,287.8277777777777,287.4863636363636,287.19
74,297.95,297.2583333333333,297.2730769230769,297.1333333333333,295.80454545454546,294.25,293.84999999999997,293.73999999999995,290.07499999999993,288.04999999999995,287.01,287.4357142857143,286.95,287.2772727272727,287.25,287.0722222222222,286.59,286.52272727272725,284.84999999999997,283.30454545454546,282.8346153846154
75,291.75,291.09,290.6642857142857,290.54999999999995,290.54999999999995,290.54999999999995,290.25,290.1722222222222,289.75,289.54999999999995,289.25,288.4722222222222,288.15,287.44,286.7944444444444,285.84999999999997,279.34999999999997,274.71,275.04999999999995,279.17727272727274,283.1722222222222
76,290.65,289.65,289.65,289.34999999999997,289.15,289.0,288.95,288.92999999999995,290.15,289.96999999999997,289.0799999999999,288.59999999999997,287.9590909090909,286.45,286.3772727272727,286.11,260.65,254.36249999999998,282.4409090909091,284.04999999999995,283.34999999999997
77,292.75,291.84999999999997,291.5954545454545,291.5333333333333,291.15,290.95,290.9590909090909,291.06999999999994,291.09,290.45,289.68333333333334,288.75,286.3125,286.04999999999995,285.28999999999996,285.25,276.4961538461538,280.51363636363635,274.3269230769231,278.54999999999995,279.26666666666665
78,294.15,293.45,293.25,293.25,292.84999999999997,292.75,291.95,287.31249999999994,283.8666666666666,283.34999999999997,283.15,282.75,282.54999999999995,282.5875,281.8233333333333,278.9833333333333,265.78749999999997,259.7,257.44,256.45,258.0722222222222
79,292.45,291.45,290.84999999999997,290.34999999999997,290.3590909090909,289.65,289.34999999999997,287.23181818181814,285.3954545454545,284.15,282.6,280.95,279.2944444444444,279.02,278.5863636363636,276.4772727272727,275.15,268.7954545454545,267.55999999999995,266.95,262.21
80,292.75,291.78,291.4833333333333,291.34999999999997,291.25,291.25,290.83,288.67727272727274,285.54999999999995,284.54999999999995,284.45,283.2166666666667,282.6807692307692,281.84999999999997,281.45,282.0,279.6071428571429,257.0699999999999,241.16538461538454,229.88999999999993,227.05909090909088
81,289.15,287.6045454545454,287.25,286.95,286.75,286.65,286.34999999999997,285.55999999999995,285.15,284.75,284.54999999999995,283.75,284.23,283.89,284.95,284.75,284.4590909090909,272.48333333333323,250.36538461538453,227.13181818181815,227.39999999999998
82,289.75,289.3833333333333,288.95,287.96000000000004,287.54999999999995,287.45,287.15,286.95,286.54166666666663,286.33181818181816,286.25,285.9863636363636,284.84999999999997,284.54999999999995,284.0954545454545,283.84999999999997,283.5115384615384,283.75,282.98333333333323,282.53,281.81666666666666
83,291.75,290.53,290.03888888888883,289.65,289.43181818181813,289.25,289.25,289.0954545454545,289.54999999999995,288.95,288.3954545454545,287.84999999999997,286.95,287.04999999999995,286.8333333333333,286.3576923076923,285.325,284.28999999999996,283.8192307692307,282.45833333333337,282.54999999999995
84,292.25,290.5388888888889,289.9,289.25,289.80555555555554,290.7227272727273,290.6318181818181,290.15,289.6318181818181,289.0333333333333,288.43181818181813,287.9409090909091,287.65,287.45,286.9045454545454,286.3772727272727,285.5,284.03,282.8833333333333,282.35909090909087,281.95
85,294.15,293.2625,293.15,293.0,292.65,292.34999999999997,291.45,290.9333333333333,290.8666666666666,290.15,289.12499999999994,288.75,288.1499999999999,287.45,286.96,287.20454545454544,286.15,284.59999999999997,274.49999999999994,273.34999999999997,275.5
86,294.45,293.45,293.19444444444446,293.04999999999995,292.95,293.04999999999995,293.2055555555555,292.7863636363636,292.54999999999995,291.98636363636365,291.54999999999995,290.4,289.45,288.95,288.25,287.85909090909087,286.15,285.65,285.15,285.04999999999995,284.66999999999996
87,295.25,294.9681818181818,294.84999999999997,294.31666666666666,293.84999999999997,293.53181818181815,292.17999999999995,290.88,290.2611111111111,289.81666666666666,289.19444444444446,288.84999999999997,288.45,288.14,287.92272727272723,287.1499999999999,285.0642857142857,280.2642857142857,277.19,276.75,275.68333333333334
88,294.95,294.2833333333333,294.54999999999995,294.34999999999997,293.9833333333333,293.44,291.05,290.77222222222224,290.04999999999995,289.30555555555554,287.2611111111111,285.04999999999995,284.9833333333333,286.75,284.5772727272727,284.80555555555554,284.8277777777778,285.25,285.65,285.1833333333333,285.2045454545455
89,286.75,286.65,286.95,286.75,286.84999999999997,286.74,286.75,286.6045454545455,286.75,286.50555555555553,285.13,284.84999999999997,284.04999999999995,284.01,284.04999999999995,284.04999999999995,283.74,283.04999999999995,282.7166666666667,282.35909090909087,280.21999999999997
90,295.65,295.54999999999995,294.34999999999997,294.45,294.540909090909,294.2681818181818,293.75,293.45,292.3136363636363,290.8227272727272,289.79999999999995,288.95909090909083,286.6833333333333,284.15,281.5833333333333,278.09999999999997,277.3833333333333,278.94999999999993,273.2590909090909,270.09999999999997,269.5681818181818
91,276.45,275.45,275.5961538461538,275.4083333333333,274.8944444444444,274.4730769230769,272.98999999999995,272.7055555555555,272.45,272.95,273.45,272.96,255.8227272727272,259.28636363636366,257.91666666666663,254.04090909090905,256.95,264.59615384615387,258.88333333333327,254.24999999999997,254.08333333333331
92,290.65,289.8681818181818,289.45,289.45,289.25,288.65,287.1318181818181,286.55909090909086,284.52272727272725,283.34999999999997,282.97,283.76,284.04999999999995,284.45,285.28846153846155,284.93333333333334,284.46000000000004,284.025,282.25,283.1166666666666,283.01
93,282.75,281.5653846153846,281.45,281.04999999999995,280.84999999999997,280.75,280.54999999999995,280.34999999999997,280.25,280.34999999999997,280.54999999999995,280.68333333333334,280.41923076923075,280.6928571428571,280.75,279.69444444444446,278.1590909090909,277.75,277.45,277.15,276.95
94,271.95,271.92272727272723,271.45,271.34999999999997,271.39,270.45,270.26111111111106,270.51666666666665,270.31666666666666,269.65,269.34999999999997,269.15,269.40714285714284,270.40999999999997,269.5642857142857,270.7833333333333,270.9730769230769,271.75,274.02,274.04999999999995,273.65
95,269.54999999999995,269.45,269.34999999999997,268.95,268.55909090909086,268.44166666666666,267.54999999999995,266.65,266.65,266.65,266.84999999999997,267.34999999999997,267.49999999999994,263.24999999999994,240.88333333333333,246.55,249.54999999999998,250.8875,261.18333333333334,271.45,274.39444444444445
96,273.15,272.45,272.25,271.65,271.25,271.1136363636363,271.07,271.84999999999997,271.54999999999995,270.95,268.8944444444444,266.28,265.7954545454545,266.46666666666664,255.4772727272727,257.68636363636364,264.41363636363633,271.2954545454545,273.66111111111115,275.04999999999995,275.04999999999995
97,286.95,286.15,286.15,286.0642857142857,285.84999999999997,285.74,285.09999999999997,284.71,284.1681818181818,283.54999999999995,283.34999999999997,283.84999999999997,282.91666666666663,282.45,281.6681818181818,281.9772727272727,282.66249999999997,281.6375,279.70454545454544,279.53749999999997,278.75
98,287.84999999999997,287.29999999999995,287.25,287.04999999999995,286.75,285.92777777777775,285.34,284.6136363636364,283.54999999999995,283.04999999999995,282.84999999999997,282.30555555555554,281.1944444444444,280.65,279.04999999999995,276.28999999999996,276.15,275.69,275.00555555555553,274.45,274.4
99,267.75,265.34999999999997,265.1863636363636,264.45,264.33888888888885,264.2388888888889,264.15,263.95,263.84999999999997,263.75,263.87,253.44999999999993,247.84999999999997,249.9590909090909,252.43181818181816,248.84999999999997,251.5928571428571,254.65833333333333,258.44,261.4045454545454,269.5772727272727
