file_index,level_0,level_1,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,level_10,level_11,level_12,level_13,level_14,level_15,level_16,level_17,level_18,level_19,level_20
21,289.15,289.7423076923077,288.80555555555554,287.875,286.82272727272726,286.2423076923077,285.2954545454545,284.42272727272723,283.44166666666666,282.54090909090905,281.63,280.6772727272727,279.9,279.0772727272727,278.23181818181814,277.6409090909091,276.7416666666667,276.25,277.25,277.75,277.45
22,286.45,286.6807692307692,285.73999999999995,284.77222222222224,283.77,282.83,282.0884615384615,281.9590909090909,281.51363636363635,281.04999999999995,280.4409090909091,280.04999999999995,279.2785714285714,278.4681818181818,277.48333333333335,276.84999999999997,278.7944444444444,279.09,279.34999999999997,279.45,278.8583333333333
23,286.25,286.70714285714286,285.83,284.84999999999997,283.75,283.95,283.65,283.75,283.43571428571425,282.84999999999997,282.65,282.15,282.39,281.75,281.85999999999996,281.95,281.84999999999997,281.40999999999997,280.76,280.75,280.04999999999995
24,296.34999999999997,296.75,295.95,295.25,294.44,293.75,293.41999999999996,292.85909090909087,292.48749999999995,291.87727272727267,291.4954545454545,292.3833333333333,293.75,293.84999999999997,293.65,293.45,293.25,292.84999999999997,291.84999999999997,291.15,292.25
25,295.54999999999995,295.84999999999997,295.84999999999997,295.25,294.3666666666667,293.84999999999997,293.15,293.75,293.2071428571428,292.625,291.84999999999997,291.85999999999996,292.1055555555555,292.04999999999995,292.0863636363636,291.61999999999995,291.84999999999997,291.8944444444444,291.84999999999997,291.15,290.3333333333333
26,298.04999999999995,298.44,297.61249999999995,296.70454545454544,295.75,295.15,294.3277777777778,293.84999999999997,293.34999999999997,293.95,294.68,294.25,293.58636363636356,292.65,292.7269230769231,292.9409090909091,293.45,292.84999999999997,292.45,292.75,292.52
27,299.25,299.3045454545454,299.14166666666665,298.21999999999997,297.1833333333333,296.2045454545454,295.45,295.95,296.15,295.2,294.65,294.0653846153846,293.6227272727273,293.34999999999997,293.04999999999995,292.75,292.5,291.95,291.66999999999996,290.9961538461538,290.8357142857143
28,293.54999999999995,294.45,293.7681818181818,292.8884615384615,291.94090909090903,291.34999999999997,290.75,289.9409090909091,289.140909090909,288.12777777777774,287.1875,286.45,285.65,284.84999999999997,284.0954545454545,283.43333333333334,282.61249999999995,281.89444444444445,281.12777777777774,281.25,281.54999999999995
29,295.95,296.93,296.15,295.41363636363633,294.4944444444444,293.89444444444445,293.36999999999995,292.73333333333335,291.84999999999997,290.86999999999995,289.90999999999997,288.95,288.0333333333333,287.1499999999999,286.21,285.15999999999997,284.25,283.37999999999994,282.4954545454545,281.5863636363636,280.75
30,293.65,294.15,293.26111111111106,292.25,292.04999999999995,291.33,290.75,290.53999999999996,289.5785714285714,289.15,288.65,288.04999999999995,287.47499999999997,286.77,285.82499999999993,285.34999999999997,285.25,285.25,284.61999999999995,284.4916666666667,284.65
31,294.25,294.73,293.9625,293.11,292.0,291.45,290.89,290.95,290.34999999999997,290.34999999999997,290.04999999999995,289.75,289.75,289.25,289.28,289.95,289.15,288.65,288.34999999999997,287.98749999999995,287.84999999999997
32,295.45,295.6166666666666,294.60555555555555,294.25,293.85909090909087,292.95,294.15,293.65,293.25,292.8944444444444,292.15,291.4681818181818,290.78999999999996,290.1318181818182,289.45,289.5681818181818,290.34999999999997,289.875,289.4863636363636,288.84999999999997,288.84999999999997
33,296.95,297.15,296.3166666666666,295.42499999999995,295.04999999999995,294.9681818181818,294.45,293.7055555555555,292.84999999999997,292.07727272727266,291.6863636363636,292.15,291.50454545454545,290.71363636363634,289.86999999999995,289.37999999999994,288.68,288.17,287.4833333333333,286.84999999999997,286.1590909090909
34,296.54999999999995,295.61999999999995,294.76428571428573,293.83,293.04999999999995,292.9590909090909,293.01363636363635,292.9590909090909,292.47999999999996,291.75,291.17727272727274,290.45,290.48749999999995,290.54999999999995,290.33,289.4944444444444,289.15,288.8375,288.15,287.65,286.65999999999997
35,297.04999999999995,296.6681818181818,296.34999999999997,295.75,295.01,294.1318181818181,293.45,293.2,293.01666666666665,292.9,292.43,291.75,291.34999999999997,290.8583333333333,290.45,289.95,289.5333333333333,288.84999999999997,288.40999999999997,287.84999999999997,287.45
36,299.54999999999995,299.7611111111111,298.7166666666667,297.88749999999993,297.1833333333333,296.75,296.14166666666665,296.6045454545455,295.99,295.33,294.34999999999997,293.6227272727273,292.7772727272727,292.65,292.54999999999995,292.33,291.71923076923076,291.15,290.25,289.7,289.25
37,302.34999999999997,302.25,301.32142857142856,300.1409090909091,299.1875,298.45,297.875,297.30999999999995,296.4409090909091,295.725,295.0799999999999,294.70454545454544,294.45,293.6772727272727,293.45,292.84999999999997,292.15999999999997,291.34999999999997,291.0142857142857,290.8884615384615,291.15
38,302.34999999999997,302.25,301.04999999999995,300.29999999999995,299.5,298.80999999999995,297.9590909090909,297.54999999999995,296.93571428571425,296.04999999999995,295.21153846153845,294.75,294.0199999999999,293.2055555555555,292.5199999999999,292.04999999999995,291.54999999999995,291.15,290.48333333333335,289.84999999999997,289.72777777777776
39,302.95,302.9333333333333,301.85909090909087,300.79999999999995,300.15,299.46,298.4833333333333,298.28,297.54999999999995,296.75,295.84999999999997,295.34999999999997,294.84999999999997,294.4318181818182,294.25,293.95,293.84999999999997,293.15,292.74,291.95,291.06999999999994
40,302.34999999999997,302.25,301.54999999999995,300.54999999999995,299.88,299.13,298.28846153846155,297.5863636363636,297.15,296.82692307692304,296.34999999999997,295.78,295.1772727272727,294.7875,294.63571428571424,294.34999999999997,293.75,293.1722222222222,292.45,291.81,291.225
41,301.75,302.15,301.4,300.5388888888889,299.47499999999997,298.3772727272727,298.04999999999995,297.45,296.75,296.04999999999995,295.34999999999997,294.75,294.25,294.30555555555554,293.95,293.54999999999995,293.10999999999996,292.2,291.75,291.15,290.75
42,302.65,302.95,302.0928571428571,301.1807692307692,300.35624999999993,299.40714285714284,298.47499999999997,297.34999999999997,296.6681818181818,296.16999999999996,296.2045454545454,295.84999999999997,295.34999999999997,295.04999999999995,294.34999999999997,293.6583333333333,292.84999999999997,292.45,291.7954545454545,290.84166666666664,290.54999999999995
43,302.65,303.0038461538461,301.98571428571427,300.97307692307686,299.8277777777777,298.84999999999997,298.15,297.4,297.31999999999994,296.65714285714284,296.54999999999995,296.0,295.04999999999995,294.65,294.34999999999997,294.04999999999995,293.95,293.36818181818177,292.95,292.34999999999997,291.9318181818182
44,303.34999999999997,303.38,302.41923076923075,301.45,300.3961538461538,299.7083333333333,298.9423076923077,298.3884615384615,298.84999999999997,297.8083333333333,296.7,296.54999999999995,296.3681818181818,296.25,295.54999999999995,294.84999999999997,294.04166666666663,293.2,292.59999999999997,292.2409090909091,291.29999999999995
45,303.54999999999995,303.65,302.925,302.2318181818182,301.34999999999997,301.01666666666665,300.2249999999999,298.7833333333333,298.95,298.65,297.7944444444445,297.2,296.84999999999997,296.45,295.84999999999997,295.34230769230766,294.62777777777774,293.80999999999995,293.25,292.92272727272723,292.25
46,303.04999999999995,303.1857142857143,302.3115384615385,301.15,300.2055555555555,299.25,298.65,297.5954545454545,296.7055555555555,296.48333333333335,296.3357142857143,295.75,295.15,294.3884615384615,293.9833333333333,293.34999999999997,292.88,292.71153846153845,292.25,291.75,291.61428571428564
47,302.65,302.53,301.79999999999995,300.61999999999995,299.7681818181818,298.84999999999997,298.12777777777774,297.26,296.69545454545454,295.6166666666667,295.79285714285714,295.45,294.65,293.7269230769231,292.8333333333333,292.65,293.6227272727272,293.7944444444444,293.25,293.1166666666666,292.65
48,302.95,302.6863636363636,302.15,301.23333333333335,300.17499999999995,299.19545454545454,298.4722222222222,297.84999999999997,297.3333333333333,296.45,295.75,295.1583333333333,294.65,293.95,293.54999999999995,293.20714285714286,293.6055555555555,292.94,292.54999999999995,292.66111111111104,292.15
49,302.95,302.6590909090909,301.8136363636363,300.8833333333333,299.84999999999997,299.04999999999995,298.1884615384615,297.2318181818182,297.54166666666663,296.65,296.23571428571427,295.54999999999995,294.76874999999995,294.75,294.54999999999995,294.53999999999996,294.75,294.7055555555555,293.94999999999993,293.15,292.52272727272725
50,303.34999999999997,303.45,302.77222222222224,301.8192307692308,300.94,299.95,299.61999999999995,298.25,298.0357142857143,298.45,298.45,297.85999999999996,297.25,296.84999999999997,296.04999999999995,296.15,295.35833333333335,294.3666666666667,293.65,293.0333333333333,292.34999999999997
51,303.25,303.11,301.95,301.04999999999995,300.3277777777777,299.27,298.45,297.69615384615383,297.5666666666666,297.81,297.7583333333333,297.15,297.34999999999997,296.775,295.95,295.5928571428571,295.31,294.54999999999995,294.84999999999997,294.39,293.54166666666663
52,302.65,303.11999999999995,302.1318181818181,301.25,300.31,299.3666666666666,298.84999999999997,297.6045454545455,297.55999999999995,297.45,296.93,297.04999999999995,296.55909090909086,296.05999999999995,295.7083333333333,295.1318181818182,294.65,293.9,293.23181818181814,292.54999999999995,291.92692307692306
53,302.04999999999995,301.9115384615384,300.95,300.29166666666663,299.54999999999995,298.7416666666666,298.34999999999997,297.75,297.75,297.19615384615383,296.5,295.71428571428567,295.0666666666666,294.54999999999995,293.95,293.4,292.7730769230769,292.15,291.45,291.375,290.84999999999997
54,304.25,304.7681818181818,303.8772727272727,303.6083333333333,302.75,301.87,300.94166666666666,300.12692307692305,299.23333333333335,298.6714285714286,297.73571428571427,296.78333333333336,296.0357142857143,295.20384615384614,294.3576923076923,293.34999999999997,292.63461538461536,292.026923076923,291.34999999999997,290.96999999999997,290.34999999999997
55,303.34999999999997,303.54999999999995,302.70384615384614,302.04999999999995,301.5333333333333,300.59999999999997,299.62692307692305,298.54090909090905,297.79999999999995,297.15,296.77222222222224,297.16999999999996,297.53181818181815,296.75,296.325,295.5374999999999,294.5928571428571,293.73333333333335,293.1499999999999,292.54999999999995,292.03181818181815
56,300.84999999999997,301.00454545454545,300.0833333333333,299.15,298.34999999999997,297.40555555555557,296.84999999999997,296.95,297.25,296.79999999999995,296.54999999999995,296.34999999999997,295.59,294.95,294.29999999999995,293.59999999999997,292.95,291.95,291.12777777777774,290.45,289.7227272727273
57,301.25,301.3666666666666,300.54999999999995,299.83181818181816,299.17499999999995,298.48,297.76428571428573,296.99545454545455,296.76,295.96000000000004,295.3833333333333,294.58333333333326,293.65,293.15,292.7611111111111,292.25,291.75,290.95,290.34999999999997,289.82142857142856,289.52
58,302.04999999999995,302.16428571428565,301.3583333333333,300.27,299.71,298.9722222222222,298.04999999999995,297.26666666666665,296.45,296.75,296.5423076923077,295.84999999999997,295.0199999999999,294.18,293.75,292.93888888888887,292.18333333333334,291.45,290.75,290.34999999999997,289.76
59,302.15,302.34999999999997,301.64,300.86249999999995,299.90714285714284,299.2136363636364,298.27,297.4,297.25,297.0357142857143,296.4409090909091,295.78999999999996,295.04999999999995,294.23333333333335,293.54999999999995,292.91363636363633,292.04999999999995,291.1611111111111,290.84999999999997,290.04090909090905,289.65
60,302.34999999999997,302.79999999999995,301.84999999999997,301.0277777777777,300.2388888888889,299.2954545454545,298.35909090909087,297.48333333333335,296.75,297.25,296.45,296.04999999999995,295.2,294.45,293.78999999999996,293.11999999999995,292.65,292.04999999999995,291.2681818181818,290.48,289.84999999999997
61,302.75,302.66666666666663,302.0166666666666,301.69,301.15,300.54999999999995,300.1318181818182,299.65,298.85909090909087,297.95,297.34999999999997,296.54999999999995,295.81999999999994,295.09444444444443,294.52272727272725,294.15,293.67499999999995,292.94,292.45,292.0136363636363,291.75
62,305.15,305.03,304.4,304.45,303.95,303.23333333333335,302.67,302.04999999999995,301.21,300.27222222222224,299.34999999999997,298.54999999999995,297.63,296.77222222222224,296.01666666666665,295.07499999999993,294.34166666666664,293.34166666666664,292.4045454545454,291.65,290.85909090909087
63,307.34999999999997,308.00454545454545,306.9884615384615,306.03181818181815,305.0642857142857,304.0666666666666,302.96428571428567,302.12777777777774,301.2590909090909,300.2166666666667,299.34999999999997,298.42499999999995,297.4833333333333,296.42272727272723,296.33571428571423,295.45,294.75,294.04999999999995,293.95,293.26666666666665,292.45
64,302.45,302.25,301.1875,300.3357142857143,299.53,298.58,297.73,297.25,296.84999999999997,297.6136363636364,297.26,297.27,296.54999999999995,295.7083333333333,294.84999999999997,294.15,293.68636363636364,293.25,292.72777777777776,292.0833333333333,291.65
65,304.54999999999995,305.3045454545454,304.5277777777777,303.76,302.95,301.9590909090909,300.9944444444444,300.0681818181818,299.31999999999994,298.5374999999999,297.7166666666667,296.78999999999996,295.87499999999994,294.98333333333335,294.15,293.26,292.29999999999995,291.45,290.84999999999997,290.75,289.83181818181816
66,302.65,303.84999999999997,302.95,301.9388888888889,301.04999999999995,300.3642857142857,299.54999999999995,298.7388888888889,298.04999999999995,297.25,296.45,295.8583333333333,295.3277777777778,294.45,293.6045454545454,292.75,291.88,291.0,290.4375,291.1318181818182,290.7590909090909
67,301.95,302.04999999999995,301.04999999999995,300.17499999999995,299.25,298.65,297.8833333333333,297.01363636363635,296.41363636363633,295.95,295.65,295.04999999999995,294.75,294.4416666666666,294.07727272727266,293.7863636363636,292.86818181818177,292.1214285714285,291.54999999999995,291.25,290.84999999999997
68,301.84999999999997,301.8863636363636,300.84999999999997,299.9807692307692,298.94,298.0954545454545,297.84999999999997,297.75,296.8045454545454,295.89,295.46,295.15,294.9375,294.77000000000004,294.38,293.8653846153846,293.09166666666664,292.65,292.15,291.84999999999997,291.4409090909091
69,300.04999999999995,300.3166666666666,299.25,298.34999999999997,297.53,296.9944444444444,296.5115384615384,295.84999999999997,295.75,295.23181818181814,295.45,295.15,294.75,294.75,294.3423076923077,293.54090909090905,292.84999999999997,292.0954545454545,291.08333333333326,290.09999999999997,288.95
70,299.95,300.2653846153846,299.45,298.34999999999997,297.40384615384613,296.42272727272723,295.525,296.15,296.15,295.50454545454545,295.04999999999995,294.25,293.46999999999997,293.0115384615384,292.66111111111104,292.45,292.45,291.5722222222222,290.95,290.34999999999997,289.46111111111105
71,300.34999999999997,300.54999999999995,299.60555555555555,298.6722222222222,297.8944444444444,297.25,296.4625,295.81,295.4611111111111,295.84999999999997,295.08333333333326,294.3772727272727,293.92499999999995,293.34999999999997,292.9944444444444,292.56249999999994,291.9083333333333,291.2388888888889,290.58333333333326,289.8863636363636,289.18333333333334
72,300.65,300.75,299.84166666666664,298.91999999999996,298.06818181818176,297.65,296.7045454545454,295.96999999999997,295.41363636363633,294.95,294.21923076923076,293.95,293.75,293.25,292.83,292.34999999999997,291.81666666666666,291.3954545454545,290.8227272727272,290.45,290.0038461538461
73,301.34999999999997,301.78999999999996,300.88,299.90999999999997,298.91666666666663,297.95,297.15,296.45,296.32692307692304,295.9,295.31666666666666,295.04999999999995,295.15,294.81999999999994,294.0681818181818,293.34999999999997,292.65,292.0166666666666,291.1722222222222,290.65,289.89
74,301.95,301.9583333333333,301.1884615384615,300.25,299.4954545454545,298.95,298.34090909090907,297.84999999999997,298.15,297.84999999999997,297.65,297.04999999999995,296.59999999999997,295.84999999999997,295.15,294.34999999999997,293.78999999999996,293.04999999999995,292.75,292.35909090909087,291.5115384615384
75,303.34999999999997,304.09,302.86428571428564,302.1055555555555,300.9772727272727,300.04999999999995,299.2423076923077,298.25,297.34999999999997,296.40555555555557,295.58,294.77222222222224,293.84999999999997,293.03999999999996,292.25,291.52272727272725,292.65,292.53,292.54999999999995,292.02272727272725,290.83888888888885
76,296.95,297.53181818181815,296.6730769230769,295.6375,294.75,293.79999999999995,292.95,292.34999999999997,292.25,291.89,291.54999999999995,290.84999999999997,290.05909090909086,289.4333333333333,288.57727272727266,287.95,290.54999999999995,291.25,290.3863636363636,289.50454545454545,288.96999999999997
