window_id,lambda_center_um,lambda_start_um,lambda_end_um,num_points,E_L2,dominant_pc,dominant_sign,dominance_index,opposition_fraction,V_PC1,V_PC2,V_PC3,V_PC4,V_PC5,V_PC6,V_PC7,V_PC8,V_PC9
32,5.950000000000003,5.700000000000003,6.200000000000003,142,0.1124735437444582,PC1,1,0.707528639049356,0.375,0.11101418885192554,-0.01168599336523761,0.00486599722935382,0.005920496533646825,0.003780747849020436,0.007236245742932095,-0.00513774719268637,0.006021746791997539,-0.001240999363142506
33,6.0500000000000025,5.8000000000000025,6.3000000000000025,137,0.11612478093593545,PC1,1,0.7073196595198433,0.375,0.1146111808551593,-0.012127492177173812,0.00506749695453125,0.006157746098839268,0.0039107472247474975,0.007478246068688588,-0.005289247510134105,0.006150497869499468,-0.0012432498178956428
34,6.150000000000003,5.900000000000003,6.400000000000003,132,0.11950648779450863,PC1,1,0.7070764339882915,0.375,0.11794293696170632,-0.012521493161856878,0.005245996996532875,0.0063694963016217975,0.004024747851239012,0.00770649562671635,-0.00543999703730508,0.006294496568191741,-0.0012579993148082705
35,6.2500000000000036,6.0000000000000036,6.5000000000000036,128,0.12326227319902879,PC1,1,0.7073826810230511,0.375,0.12165542979824409,-0.012887994426345042,0.005384498564032966,0.006544997871473117,0.004152747542777867,0.007934996251369442,-0.0056039970397574485,0.006501995640816301,-0.0013129983782365596
36,6.350000000000003,6.100000000000003,6.600000000000003,124,0.126586817024204,PC1,1,0.7077123184699203,0.375,0.12494318158423577,-0.013202993801560299,0.005502997937788609,0.0066917470804877454,0.004266747534461144,0.008134246096100297,-0.005747497047855591,0.0066914959451148046,-0.0013642488548931844
37,6.450000000000003,6.200000000000003,6.700000000000003,120,0.12971346200925896,PC1,1,0.7080170418584746,0.375,0.12803543577465454,-0.013495993076844688,0.005611996911781048,0.00683149654089933,0.004370747872132324,0.008320495579791363,-0.005884746875393209,0.006873496321499431,-0.0014122492135564264
38,6.550000000000003,6.300000000000003,6.800000000000003,117,0.13318007394880102,PC1,1,0.7080788939001921,0.375,0.1314616867159041,-0.013805744567484693,0.005726997927180827,0.006979497210778411,0.004478748168950721,0.008540745769585323,-0.006058996413289126,0.007122244868840069,-0.0014849983879528215
39,6.650000000000004,6.400000000000004,6.900000000000004,113,0.13522493561865184,PC1,1,0.7079412514522427,0.375,0.1334781821891295,-0.014019740889770746,0.0058202454191206045,0.0070914948666452975,0.0045437475029653255,0.008678745057903598,-0.006161746873583929,0.007240747800741309,-0.0015095003665053382
40,6.7500000000000036,6.5000000000000036,7.0000000000000036,110,0.13821449196441002,PC1,1,0.7074333316422705,0.375,0.13641518662627597,-0.014425241321054048,0.00602274546474246,0.007322994925500575,0.00464924785187373,0.008895994935911361,-0.00629124654227665,0.007321997276286479,-0.0014865003390720263
41,6.850000000000003,6.600000000000003,7.100000000000003,107,0.140863186150073,PC1,1,0.7072055618400765,0.375,0.13901991268554004,-0.014785239902177357,0.006197745825188995,0.007527495254194715,0.004750495922421794,0.009078745806798962,-0.0063889988258204675,0.007367500095356595,-0.001460250522892358
42,6.950000000000004,6.700000000000004,7.200000000000004,104,0.14342129544973792,PC1,1,0.7072588458261247,0.375,0.1415399275668623,-0.015121991116659211,0.006353995944843872,0.007707245392564577,0.004850247183918372,0.00924124542199772,-0.006471747210435129,0.007402497973468253,-0.001435750190696747
43,7.050000000000004,6.800000000000004,7.300000000000004,101,0.14591649622457945,PC1,1,0.7085315666358522,0.2857142857142857,0.144019411311053,-0.015396491125304954,0.006452997002523364,0.007829246119102648,0.0049724959428829,0.009334996340377598,-0.006472499176583656,0.00736649942561044,-0.0014200000142781989
44,7.150000000000004,6.900000000000004,7.400000000000004,98,0.14853240247552574,PC1,1,0.7119475019117156,0.2857142857142857,0.14665486224088684,-0.015589495533968325,0.006480001032689466,0.007879999975510164,0.005126743549904233,0.00932100220479009,-0.006333007234841349,0.007201756902826799,-0.0014042498369595498
45,7.2500000000000036,7.0000000000000036,7.5000000000000036,95,0.15169312351708306,PC1,1,0.7190125682738491,0.2857142857142857,0.14989209817493646,-0.0156144969853955,0.0063912530680274105,0.007814252378309362,0.00530249223182207,0.009149256095409794,-0.006016512063512086,0.006888760994006555,-0.0014002494616918596
