window_id,lambda_center_um,lambda_start_um,lambda_end_um,num_points,E_L2,dominant_pc,dominant_sign,dominance_index,opposition_fraction,V_PC1,V_PC2,V_PC3,V_PC4,V_PC5,V_PC6,V_PC7,V_PC8,V_PC9
47,7.450000000000005,7.200000000000005,7.700000000000005,90,0.16468916380160992,PC1,1,0.1694118316415816,0.375,0.07847744797183671,-0.042845924857524864,0.029517361034185022,0.05177358128289014,0.04176224319598308,0.07321540490496195,-0.0579653748788936,0.06901835737402456,-0.01865905741748077
48,7.550000000000004,7.300000000000004,7.800000000000004,87,0.15155320338251238,PC1,1,0.19661829494545563,0.375,0.08266946045522447,-0.03722546309855096,0.02443331256349684,0.04651931057306689,0.041111629767056436,0.06592872594754333,-0.04798395366165862,0.058109440687521816,-0.016475306626344336
49,7.650000000000004,7.400000000000004,7.900000000000004,86,0.14380899544756376,PC1,1,0.22430569296966008,0.375,0.08738618944957363,-0.03198636230506711,0.019941471865541717,0.04240200534579798,0.040346836287141856,0.060922462286053955,-0.041355362729571396,0.05062027161320376,-0.014624288018030522
50,7.750000000000004,7.500000000000004,8.000000000000004,84,0.13337261434028472,PC1,1,0.27497435867820663,0.375,0.09335692177705536,-0.021785323482304247,0.011999238511384538,0.03531606581288638,0.03794814385193764,0.0535490004623551,-0.03300872146633337,0.0409224633154864,-0.011625493310791797
51,7.850000000000005,7.600000000000005,8.100000000000005,81,0.12230731101640017,PC1,1,0.3567024497387588,0.375,0.09761173411292225,-0.0076361941857345595,0.0013947751168939997,0.025849160716663367,0.033430081481437154,0.044562479743381594,-0.02437292561533125,0.030637487467031668,-0.008155466413881693
52,7.950000000000005,7.700000000000005,8.200000000000005,79,0.12033899960522408,PC1,1,0.4039019358545194,0.375,0.10337304707625287,0.008295385829814367,-0.010566094999776718,0.016733895901057685,0.029703251685903098,0.03836114551393761,-0.018972541576669638,0.024273093965718175,-0.005657546474847897
53,8.050000000000004,7.800000000000004,8.300000000000004,78,0.12426839838855054,PC1,1,0.4186503387482825,0.375,0.10924650436628813,0.021611018234466112,-0.0201351771000797,0.009891324962873588,0.026857406024898955,0.034195136343441776,-0.01536346101205436,0.01992491137021176,-0.0037243403424461223
54,8.150000000000006,7.900000000000006,8.400000000000006,75,0.12560864792263188,PC1,1,0.442055805100333,0.3333333333333333,0.10962984520202783,0.03717791636476206,-0.03166176336646553,0.00013021546595604324,0.021553705490179854,0.02623621423993675,-0.00875948176333648,0.01199075994257922,-0.0008601106906527083
55,8.250000000000005,8.000000000000005,8.500000000000005,73,0.12851964972512156,PC1,1,0.42705420467724453,0.42857142857142855,0.10916458386400807,0.0461996954642075,-0.03826567261081226,-0.005095354745607201,0.01845468009144409,0.022693230587676055,-0.006360299287296081,0.008917649650257042,0.0004711473731620443
56,8.350000000000005,8.100000000000005,8.600000000000005,72,0.1310662402816292,PC1,1,0.4195106185023476,0.42857142857142855,0.10997373127434924,0.04966923910235672,-0.04063621526781598,-0.006548375651265224,0.017880152221691523,0.022217418837482582,-0.006011130226781564,0.008545817901975,0.0006655897396374988
57,8.450000000000005,8.200000000000005,8.700000000000005,70,0.12711468161842124,PC1,1,0.40890416249432143,0.375,0.104471606663565,0.05164474064221897,-0.042244028712030916,-0.008611259258758459,0.015660202109831257,0.020003864071661617,-0.004804219177426297,0.006944979013571039,0.0011067686829158926
58,8.550000000000004,8.300000000000004,8.800000000000004,68,0.12308799453303548,PC1,1,0.39825433172901775,0.375,0.09872276818223638,0.05327154543912387,-0.04380360698103221,-0.010710764864775018,0.013344794540317832,0.01769379305561048,-0.003500624014081215,0.005199269363094687,0.0016415828261388669
59,8.650000000000006,8.400000000000006,8.900000000000006,67,0.1219947910216557,PC1,1,0.3942452316859647,0.375,0.09726272010423462,0.05327065209990254,-0.04402508102917894,-0.01083694356825011,0.013034893586600448,0.01775874764391763,-0.003636175535529155,0.005325391861469742,0.0015555365534001015
60,8.750000000000005,8.500000000000005,9.000000000000005,65,0.11926954920860981,PC1,1,0.38761768063052693,0.375,0.09375343833862354,0.05350096292528302,-0.04440904300489366,-0.011515683630505674,0.01198857180758281,0.01696791439184186,-0.0032688858961993287,0.0048397962199755494,0.0016266065419487294
61,8.850000000000005,8.600000000000005,9.100000000000005,64,0.1220245494448577,PC1,1,0.38148135565990776,0.375,0.09416998213075657,0.056748290883649306,-0.04711710442535167,-0.01336749439558966,0.011001226265604626,0.016018576194142604,-0.0024953529106967595,0.003822720570026839,0.002112684858801966
62,8.950000000000006,8.700000000000006,9.200000000000006,63,0.12302481380745661,PC1,1,0.37717884981798444,0.375,0.09394320021235004,0.058162276645592044,-0.048413769330970295,-0.014156143326059207,0.010487757055927388,0.015802051928937966,-0.0022967662044941547,0.0035401181647872998,0.0022659660357560118
63,9.050000000000006,8.800000000000006,9.300000000000006,61,0.12076414334637064,PC1,1,0.37338768393396204,0.375,0.09101266981511469,0.058286347979142276,-0.04859820033081394,-0.014874312608848242,0.009317909437606655,0.014729995356292795,-0.0017220036636689127,0.0027167630808724043,0.002490249353621806
64,9.150000000000006,8.900000000000006,9.400000000000006,60,0.1225554571475064,PC1,1,0.37698776280898305,0.375,0.09309016920207584,0.05844626537157479,-0.04880831210478378,-0.014733859004586056,0.009675330333286951,0.015096044952030103,-0.0017789595066887648,0.00277485943563014,0.002527741072131282
