lambda_um,S_rms_U,S_max_U
3.14861461,0.001525854481115887,0.003963340144464852
3.149606299,0.001701720945382996,0.003770504191335718
3.150598614,0.001075063044037187,0.0030182786854075485
3.151591554,0.0013320670821892347,0.003460761929787077
3.15258512,0.0009364255151502384,0.0026247216821261386
3.153579313,0.0012570838652978893,0.003481111689687607
3.154574132,0.0021288172171480004,0.0038865179941735173
3.15556958,0.0015629328279102438,0.0037821690543638465
3.156565657,0.002031905309102193,0.0038383910662803922
3.157562362,0.001586283292261177,0.003944570275170113
3.158559697,0.0011969905257185368,0.0032269787549260823
3.159557662,0.0013115366218472652,0.0036870738985721714
3.160556258,0.0016285816655610315,0.003894472924648665
3.161555485,0.0008737087196172699,0.0024479651854735964
3.162555345,0.0008778206859078063,0.0024717187786845248
3.163555837,0.0006116586715676366,0.0016741623594868466
3.164556962,0.0005853283399166957,0.0015987541541069945
3.165558721,0.0007365194496249779,0.002062495966551635
3.166561115,0.0007634179909426331,0.0021820372103431005
3.167564143,0.0006432506368799246,0.001828530056769194
3.168567807,0.0007919098233613419,0.0022170819237867616
3.169572108,0.00091144145403472,0.00256687233178798
3.170577045,0.0007622737317939267,0.0021181790199448743
3.17158262,0.0013760340413766885,0.0038492987108324347
3.172588832,0.0018582095921906598,0.004070228150726307
3.173595684,0.001697254521780841,0.003719273446321467
3.174603175,0.0008627934238083159,0.0024136394889312305
3.175611305,0.000957328247804483,0.0025443304827964942
3.176620076,0.0010281207074151982,0.002911643490841676
3.177629488,0.0009488880441677691,0.0026738778626393925
3.178639542,0.0008777866442234504,0.0024674786472050052
3.179650238,0.000907590354309245,0.0025330571250794273
3.180661578,0.0011167244796620045,0.00313033534040583
3.18167356,0.0023769663166644307,0.004114079422108579
3.182686187,0.0014582912067025793,0.0038498712478100146
3.183699459,0.0010218139718647294,0.0028799846048706136
3.184713376,0.0014512644734005205,0.0035467687606108
3.185727939,0.0012031560111086593,0.003395143547082938
3.186743149,0.0010105579505034043,0.0028205755596636545
3.187759005,0.001171682098208382,0.003290490211285612
3.18877551,0.0014856586722832063,0.004085245019450627
3.189792663,0.0017980122950210266,0.004411221976996342
3.190810466,0.0026823998067605262,0.004216021176062237
3.191828918,0.003512928012128383,0.005025141971535712
3.19284802,0.002396680957504162,0.0042309302530818965
3.193867774,0.0017729700338638991,0.0041509441851027284
3.194888179,0.0015787743524978087,0.004279163999391154
3.195909236,0.001753349589591961,0.004359809956993439
3.196930946,0.002232350979060775,0.004480108905905255
3.19795331,0.0034628785382292337,0.004759524154962298
3.198976328,0.0032990245263222356,0.004479196308657953
3.2,0.002883781250739553,0.004336076559519502
3.201024328,0.00221576208152429,0.004507602603613583
3.202049312,0.0036429594915246394,0.005166945342317044
3.203074952,0.003480458731064893,0.0047562975797592385
3.20410125,0.002412061095796634,0.004483306645369494
3.205128205,0.0025342282712705133,0.004468828248524215
3.206155819,0.0036430501787193775,0.005165673149808409
3.207184092,0.003405474412348018,0.004621351106457649
3.208213025,0.0029040164745316056,0.004429269422879931
3.209242619,0.003672731055610229,0.005215411574795767
3.210272873,0.003229751724038384,0.004384394495286576
3.211303789,0.0029857190380832405,0.004377804601974293
3.212335368,0.0026797022569016483,0.004436300945862551
3.213367609,0.0033744917732444553,0.00456031465504373
3.214400514,0.002401235299897477,0.004670807274101094
3.215434084,0.003447170088256145,0.004675444896072617
3.216468318,0.002449697374657852,0.004698436258915046
3.217503218,0.0030759555832329064,0.0045468682260883025
3.218538783,0.0029821688383799157,0.00454723126270987
3.219575016,0.0021381771613692467,0.004803690600379445
3.220611916,0.0018631070114845853,0.004502906729780045
3.221649485,0.0024302357692113615,0.004486174683344307
3.222687722,0.0036920514780982303,0.005032969640681763
3.223726628,0.003482702494695916,0.0047288015304772744
3.224766204,0.0037939319217052112,0.005318981565885222
3.225806452,0.003643566358058904,0.004937376246529839
3.22684737,0.0028424309065437623,0.004723642485256511
3.227888961,0.0021648810534915636,0.004940113777040217
3.228931224,0.0033653899882731455,0.004639598534075005
3.22997416,0.0039008191417829992,0.005537479092778903
3.231017771,0.003464679382890856,0.004750277318937726
3.232062056,0.0033561388866192635,0.004671376647890952
3.233107016,0.0021529946290598564,0.004873202137202276
3.234152652,0.0016250316465699682,0.00452041254059687
3.235198965,0.0014741208822743527,0.004139017020815854
3.236245955,0.0013855505301691143,0.00390726558576055
3.237293623,0.0014310019417270376,0.0040180387165103275
3.238341969,0.001954913421545342,0.004941684421404976
3.239390994,0.0029098699737299034,0.004884225603089348
3.2404407,0.0024830028586634197,0.004222498654549341
3.241491086,0.0015349849996352802,0.004258898672270572
3.242542153,0.0018491186215591736,0.0049254193101413496
3.243593902,0.003142115616847069,0.004902567225431031
3.244646334,0.003384175707352611,0.004872114730592499
3.245699448,0.003534052988063838,0.004826223203129899
3.246753247,0.0037426899065121327,0.005043401503809526
3.24780773,0.0033099236996093303,0.004907615916356576
3.248862898,0.003783462736176248,0.005121504215244023
3.249918752,0.0027006417865054395,0.004797112629851653
3.250975293,0.0015954195944111796,0.004347126547519008
3.25203252,0.0014605972825206728,0.004110542978236013
3.253090436,0.001330339193460394,0.0037257317023601105
3.25414904,0.0013510092355047,0.003800972745434991
3.255208333,0.001323354950313963,0.0036960853337462784
3.256268317,0.0014009962437747955,0.00393141871391291
3.25732899,0.0015424883590272728,0.004334541440186076
3.258390355,0.0018816821820482965,0.005111156826701447
3.259452412,0.0027420616659074603,0.0051007265801732106
3.260515161,0.004222657000013337,0.006012332628948833
3.261578604,0.0037935850903304783,0.005123648666764934
3.262642741,0.0036430729455262222,0.005079098405788954
3.263707572,0.003899516333508035,0.005284732716843999
3.264773098,0.00241584089298844,0.005405538648674794
3.265839321,0.001996101359636816,0.005398359429157795
3.26690624,0.0024115081362079426,0.005471665331313554
3.267973856,0.0036632403530208993,0.005140005098720948
3.269042171,0.002189440817491075,0.005412604236755954
3.270111184,0.002621322299720102,0.004996765009198348
3.271180896,0.003964029268645461,0.00538586594409161
3.272251309,0.004212420190943824,0.00579709855240339
3.273322422,0.0025122113221324373,0.00554266259307693
3.274394237,0.001802815397612844,0.005037941197056815
3.275466754,0.0016270696879392378,0.0045749271611102375
3.276539974,0.001872858434016527,0.0051419487559147044
3.277613897,0.002021031601986368,0.005347411911105679
3.278688525,0.0024282412413621835,0.00567415217018079
3.279763857,0.004402774675699674,0.00617051471004665
3.280839895,0.003081247339692474,0.005289655509822104
3.281916639,0.0017565112917742366,0.004921574090482746
3.282994091,0.0014648828949412772,0.004105167019042366
3.28407225,0.0013072899514589224,0.0036395226708443476
3.285151117,0.0014870492072140075,0.004191991168908882
3.286230693,0.0012914835095254923,0.003606353727719498
3.28731098,0.0013969171499387783,0.003927320195914457
3.288391976,0.0013035777409823905,0.003641892871736233
3.289473684,0.0012462011882718713,0.0034625265018913736
3.290556104,0.0013573043484106484,0.003849689972821363
3.291639236,0.0016526741223081808,0.0044869645069861375
3.292723082,0.0021750127489497295,0.0057962242074715365
3.293807642,0.003667068007189791,0.005647300112935649
3.294892916,0.003641507889374039,0.005639097967173963
3.295978906,0.004317914024303247,0.005839752511314338
3.297065612,0.0031578950750879554,0.005817450900337302
3.298153034,0.004694757418539394,0.006666878747570312
3.299241175,0.004582108551978763,0.00632371864654546
3.300330033,0.003717564925497062,0.005738930604883821
3.30141961,0.0023312470062166316,0.005600526786065166
3.302509908,0.001982147095537265,0.0055142836894508645
3.303600925,0.0022390262006331324,0.005985301806943338
3.304692664,0.004125587937085186,0.005652491633952923
3.305785124,0.002791672529820842,0.0059203951414765225
3.306878307,0.0020500080070292373,0.005704431906305305
3.307972213,0.0028165111803989547,0.0060679994567661745
3.309066843,0.003010563266312187,0.005877548303856872
3.310162198,0.0016451651511879568,0.0045710169744422775
3.311258278,0.0015562535813752538,0.0044193053815574064
3.312355084,0.0020710956465123634,0.004450753793883927
3.313452618,0.0035244703962421754,0.005095174455755692
3.314550878,0.003738480985872732,0.005264551722098386
3.315649867,0.00434944222528825,0.005933223791982028
3.316749585,0.0037226275420801647,0.005602623492880213
3.317850033,0.003612584544986797,0.0057116371612904735
3.318951211,0.0045385042148938055,0.006164770944952348
3.320053121,0.004368653334127629,0.0059049378596925245
3.321155762,0.003888258492676087,0.006000287287112577
3.322259136,0.004674580605409591,0.006354885507495741
3.323363244,0.0023375692295500286,0.005741390348320437
3.324468085,0.001660606502408222,0.004677727355547066
3.325573661,0.0016046524891272745,0.004542389638919014
3.326679973,0.0020671600371066677,0.00564354005602339
3.327787022,0.004268890629146877,0.006125807442341822
3.328894807,0.004373909410256713,0.006104164911951754
3.33000333,0.0025144454951475247,0.0061575916392110795
3.331112592,0.0015300289645975062,0.004308233451229021
3.332222592,0.001385101463731106,0.00391091906757881
3.333333333,0.001101145107941643,0.0030962984672346446
3.334444815,0.0018088801607228891,0.00468107230490142
3.335557038,0.0011713147789748659,0.0033150246252194697
3.336670003,0.001172574111462833,0.0032774082401582803
3.337783712,0.0019308896386653997,0.005357507589701842
3.338898164,0.0036124692780423007,0.0064954344438663
3.34001336,0.004318637634109358,0.006373315688726129
3.341129302,0.00306108990602492,0.006711270421562263
3.342245989,0.0036467785183934365,0.006565201225606037
3.343363424,0.0018459722918354553,0.005194231139185267
3.344481605,0.0019374697667034085,0.005221648190421883
3.345600535,0.003430338208592384,0.0059933579594255715
3.346720214,0.003969278147713601,0.006554176299786169
3.347840643,0.0025589331144449936,0.006282110280543291
3.348961822,0.0014472541090881374,0.004049820236836129
3.350083752,0.0017564430146196626,0.004933842635721403
3.351206434,0.0029800859897760406,0.006384977631888668
3.352329869,0.0018445214806056274,0.005227106635818421
3.353454058,0.0020779489307586004,0.005539286498489627
3.354579,0.0033015368016918647,0.006893247637887969
3.355704698,0.0031582875096756837,0.006534252840261635
3.356831151,0.00287458217114206,0.005588392554643604
3.357958361,0.0040150556434066535,0.006719695937041507
3.359086329,0.0020086062424290907,0.005636096345348453
3.360215054,0.0018297405336770314,0.005167045730618713
3.361344538,0.0041962877242724995,0.006887062389281898
3.362474781,0.0028859314524043236,0.0071320775570974495
3.363605785,0.004062729653202244,0.006828340485776889
3.36473755,0.0017466804010512038,0.0049221249717905395
3.365870077,0.0010808643014956687,0.003060780978887695
3.367003367,0.0019544736858145696,0.005057588972605319
3.36813742,0.0018801807096026884,0.00451710700942797
3.369272237,0.002720332097013763,0.006085199168340419
3.370407819,0.0023236508744045605,0.006393615324267381
3.371544167,0.0037984607685088993,0.007018839573146278
3.372681282,0.0016314353331409995,0.004621310685924587
3.373819163,0.0013448531628520348,0.003818496562089617
3.374957813,0.0011319435215617515,0.0031921457317376245
3.376097232,0.002735745964169245,0.006442745225990334
3.37723742,0.0024355445113806006,0.006033062535027174
3.378378378,0.0008822851070221694,0.002515631610566299
3.379520108,0.0013630191468226094,0.0031541327316005935
3.38066261,0.0025689666283737786,0.005052143666603933
3.381805884,0.002616062159724239,0.00653164613025704
3.382949932,0.0033146847389616844,0.006939698806255131
3.384094755,0.0021809758781751666,0.006085126415022826
3.385240352,0.0032570377448436264,0.006974899732507805
3.386386725,0.0012395790303301102,0.003416129837681874
3.387533875,0.0005445430518646484,0.0015463951243647198
3.388681803,0.0004702488023550294,0.0013266725622476422
3.389830508,0.0004940912421359531,0.0014102622310079235
3.390979993,0.0010356381461775468,0.002985993974911906
3.392130258,0.002739014327710082,0.005045532604266131
3.393281303,0.0007987685328773896,0.002312270271955153
3.39443313,0.002312109751256823,0.005879807793178507
3.395585739,0.0011941776524694026,0.0034031325426566246
3.39673913,0.0004358426943694974,0.00125058110831996
3.397893306,0.0007676761807276803,0.0022151655186718362
3.399048266,0.0007566520264705228,0.002162694074104384
3.400204012,0.0005804389774886189,0.001661800135227208
3.401360544,0.0012476443759661638,0.0035472220697434957
3.402517863,0.0006347603216738801,0.0018426030789418647
3.40367597,0.0020879426548363095,0.004507283851620115
3.404834866,0.0030639251266795764,0.006636687564855573
3.40599455,0.001997084229599119,0.005642796950230985
3.407155026,0.003472333596511054,0.007373839264680436
3.408316292,0.003189548292610729,0.007295504137369725
3.40947835,0.0034027888700944833,0.007568924487601643
3.410641201,0.0008980040655820666,0.0025835189721552373
3.411804845,0.0015553556244236957,0.00433971787523114
3.412969283,0.002556435302943701,0.00642836902444067
3.414134517,0.0006906842797441377,0.0019785045729507314
3.415300546,0.0009928636920453918,0.002376840179590702
3.416467373,0.002110257251797904,0.0042005108500533725
3.417634997,0.0005565201714317293,0.001613852535745675
3.418803419,0.000713228622227219,0.002048881119954308
3.41997264,0.00037367009392889303,0.001078453328592409
3.421142662,0.00036180520520856535,0.001034474069768484
3.422313484,0.0006933247786669019,0.001982354902374117
3.423485108,0.0005660565834667304,0.0016297251684097105
3.424657534,0.00028887705310772703,0.000838785894603145
3.425830764,0.0012249894955472427,0.0035245096519371847
3.427004798,0.0008391746787578852,0.001929900977000199
3.428179637,0.0012133367027598516,0.0027602586795806433
3.429355281,0.0008926808398247804,0.0021726376763677854
3.430531732,0.0002477741677010158,0.0007213727461818092
3.431708991,0.0004028703648291467,0.0011547681522376513
3.432887058,0.00041834655960076595,0.001195476918279743
3.434065934,0.0021340179397041116,0.0055969329181693485
3.43524562,0.0008968120929419965,0.0025878814946673633
3.436426117,0.0007653526409246384,0.0021997642009782947
3.437607425,0.00047159592909616253,0.0013665983176676124
3.438789546,0.0006698844616073251,0.001940770663299584
3.43997248,0.0016747487268118561,0.004409173934607778
3.441156228,0.0010386359829288698,0.002729000545161673
3.442340792,0.000503322520764599,0.001455861771911621
3.443526171,0.001143909754599226,0.0031446718804479094
3.444712367,0.0006688207448872542,0.0018900151264099453
3.44589938,0.001691252589314779,0.004811638961157019
3.447087211,0.0005225044582748579,0.0014780666197497072
3.448275862,0.0003313126629463445,0.000969350847603816
3.449465333,0.0004066123642105928,0.0011823774279588776
3.450655625,0.000286381083280813,0.0008325288659680113
3.451846738,0.0005538734035130001,0.0013892457684645675
3.453038674,0.0006710876646392604,0.0017627549746117778
3.454231434,0.0009117785955451088,0.002427365533743073
3.455425017,0.0028361619758187837,0.006981777962547001
3.456619426,0.0015498208629393785,0.004403463650804189
3.457814661,0.0005199643828540402,0.0014866145262615578
3.459010723,0.0007445579232060515,0.002111343127956718
3.460207612,0.001278158173094106,0.0035741193849052667
3.461405331,0.0003754163846099623,0.001085080206868818
3.462603878,0.0002716338389324179,0.0007880310876799035
3.463803256,0.0004148423118156878,0.0011845743834924813
3.465003465,0.0005034082802784602,0.0013712170583851744
3.466204506,0.0006645775373260838,0.0018208797656038339
3.46740638,0.0004928746679947037,0.0014415678132427146
3.468609088,0.0004333089997200607,0.001261786579162082
3.46981263,0.00021364618971579308,0.0006162882435658381
3.471017008,0.0004923238022772337,0.0014014094418641524
3.472222222,0.0015509287199964076,0.004369830692372817
3.473428274,0.001108333188199584,0.003148441913567597
3.474635163,0.0004516874849300296,0.0013160620140192825
3.475842892,0.0004893283368604768,0.0014136324858640475
3.47705146,0.0006489899386546235,0.001891248526299173
3.47826087,0.0005603129493999281,0.0015514472218001185
3.47947112,0.0003635439508938071,0.001047915427685397
3.480682214,0.0004635836367891366,0.0013245478733873665
3.48189415,0.00046209410075609517,0.0013274392702868917
3.483106931,0.0011859718090006246,0.003364823662806573
3.484320557,0.00020345896765948518,0.0005890602536261108
3.48553503,0.00029808583251746205,0.0008712282778405941
3.486750349,0.0007500183690558528,0.002146130893228546
3.487966516,0.0008779358342077739,0.0024954402533739735
3.489183531,0.0006599792048307179,0.0019258868917816961
3.490401396,0.0007762236512698931,0.002258881502948484
3.491620112,0.0014083419696642521,0.0040170449889215315
3.492839679,0.00045176508723592386,0.0013227227140720978
3.494060098,0.0006061182655087079,0.0017453245936560014
3.49528137,0.00046755404560460523,0.0013125104841745065
3.496503497,0.00022036096295615138,0.0006376850186021636
3.497726478,0.0008034976326815102,0.0022782691671374335
3.498950315,0.00030365061994904927,0.0008854290441327841
3.500175009,0.00046260389175250985,0.0013352581836900176
3.50140056,0.000839699130460351,0.0023633978483852593
3.50262697,0.0011194403584339674,0.003194739545669202
3.50385424,0.0005840077928774914,0.0016999063277409554
3.505082369,0.00019985803899425403,0.0005832711334516173
3.50631136,0.000425761063775646,0.0012278701504464435
3.507541214,0.0009140154013387946,0.0025627959561035783
3.50877193,0.0004896668367013816,0.0013919670831935324
3.51000351,0.0009064263342414778,0.0025698666539495183
3.511235955,0.0005034230007336484,0.0014561303995458104
3.512469266,0.00043693533798433724,0.0012379660723647388
3.513703443,0.0010966731427370137,0.0031097887329001733
3.514938489,0.0014219206785488511,0.004046049230427911
3.516174402,0.001224786296089606,0.00349706559194387
3.517411185,0.000930321895233407,0.0026611246197129584
3.518648839,0.0007575939816355018,0.0021241005073594035
3.519887364,0.0007209118568246314,0.002020089298669529
3.521126761,0.0005666072137523927,0.0015992731602154425
3.522367031,0.0004169183215851407,0.0011712031023497049
3.523608175,0.001832576220600272,0.005202812867473524
3.524850194,0.0002797214355011737,0.0008003959884829983
3.526093089,0.0004883933231279695,0.0013945686834333478
3.527336861,0.0015716180309902265,0.004482510495352222
3.52858151,0.0012211155708481904,0.0034584457464085882
3.529827038,0.0005133627009447993,0.0014455191213510535
3.531073446,0.001225963637274448,0.0034820579694605815
3.532320735,0.00036873756004369724,0.0010661305225182223
3.533568905,0.0016567801644310526,0.00472725971207704
3.534817957,0.000503351834885357,0.0014564347955334656
3.536067893,0.0015175638133983773,0.004362907691061255
3.537318712,0.00132395410929247,0.003749408649099327
3.538570418,0.00033097304066495727,0.0009698698537122642
3.539823009,0.0017163355323114066,0.0049018440720534845
3.541076487,0.002067414373684121,0.005894621001277994
3.542330854,0.0008514198902385667,0.0024667472208749564
3.543586109,0.0017496761299350238,0.004991426034968828
3.544842255,0.0007925731964990039,0.002271746187411566
3.546099291,0.0007964071711223084,0.002282713445886051
3.547357219,0.0014267835583617271,0.0039900306358140675
3.54861604,0.0003236781127280287,0.0009263212750627195
3.549875754,0.0015192239855140633,0.004324591998191496
3.551136364,0.0006573765472900508,0.0018374716584912975
3.552397869,0.001907919482283762,0.005407659444380951
3.55366027,0.0018161481600889816,0.005159118295544528
3.554923569,0.002317550023162915,0.00656754101123137
3.556187767,0.000945545493978499,0.002633999555035244
3.557452864,0.0016369581575710764,0.004647462462072628
3.558718861,0.0006371655899041024,0.0017883422434126091
3.55998576,0.001837212192181239,0.005242365123420232
3.561253561,0.0002937825114599005,0.0008410974548611178
3.562522266,0.0003856154930500978,0.001087241637371089
3.563791875,0.00029223988821022647,0.0008427734577092143
3.565062389,0.00036437554376406856,0.0010657825718688643
3.566333809,0.0006032182933853217,0.0017296334793027498
3.567606136,0.00201931395774339,0.005733677280044913
3.568879372,0.0021543335594117552,0.0060574066710534814
3.570153517,0.0019467471633749672,0.005316588106693076
3.571428571,0.0009176186782764832,0.0025945886692474705
3.572704537,0.0007314019734512662,0.002084520756011732
3.573981415,0.0016784699257295726,0.004772589895380151
3.575259206,0.0017678217068838136,0.005028063048447035
3.576537911,0.001865360852207689,0.005292297988180165
3.577817531,0.00040877689609831455,0.0011811810130337777
3.579098067,0.000258670681605488,0.000753713177445775
3.58037952,0.00032907648728392966,0.000950198475916916
3.581661891,0.0020219232341010737,0.005714938555983123
3.582945181,0.0008506219480475429,0.0023730428943921837
3.584229391,0.001642148190763946,0.004576388797159674
3.585514521,0.001777267913832509,0.005063125037762098
3.586800574,0.000962227563830493,0.002712166303430321
3.588087549,0.001969844974442552,0.005565213688309447
3.589375449,0.0017955096221585706,0.0050868005245685195
3.590664273,0.0008932291477637235,0.002503640695880731
3.591954023,0.0008254019930654543,0.0023375806401692927
3.5932447,0.003041185775967217,0.00863501534861228
3.594536305,0.0006489200068983401,0.0018067398298447482
3.595828839,0.0004356032226299265,0.0012438987525973592
3.597122302,0.0023480187745984244,0.006626849564397641
3.598416697,0.00047874120032120713,0.0013473420474301697
3.599712023,0.0009221658129826512,0.002556042306996179
3.601008282,0.0021305625187830455,0.006017724967732327
3.602305476,0.0003405493199076037,0.0009684804843361563
3.603603604,0.0002350217026422365,0.0006803522844880895
3.604902668,0.0002850929466750041,0.0008335846407005739
3.606202669,0.0007134040909026229,0.0020287605695025156
3.607503608,0.0022073925404765215,0.006287745134485832
3.608805485,0.0005969086979103192,0.0016930847917586114
3.610108303,0.001699689240541956,0.004784339191188227
3.611412062,0.0015397896748999206,0.004352534868556268
3.612716763,0.0010889892078924243,0.0030175421493127187
3.614022407,0.0024027873052316624,0.006773666489266787
3.615328995,0.0004929139238201244,0.0013690193728851734
3.616636528,0.001846679742142235,0.005177082525258831
3.617945007,0.0007750691727228644,0.002136441805915654
3.619254434,0.0003275918054927966,0.0009324963041392282
3.620564808,0.00042188306497879357,0.0011944763776712396
3.621876132,0.000219299883775802,0.0006380765239132244
3.623188406,0.0002682795109202637,0.0007747758711942904
3.624501631,0.0006694980663209316,0.0018688572937076544
3.625815809,0.0006720106249495866,0.0019276556003622435
3.627130939,0.0017781198214380503,0.005032313886100381
3.628447025,0.0007930161198871822,0.0022342431904640836
3.629764065,0.0003583820065909605,0.0010079950253523398
3.631082062,0.001573369012254494,0.004368621868018964
3.632401017,0.001252411388459571,0.0034330521620251613
3.63372093,0.001089963880819753,0.0029903134294065937
3.635041803,0.0018306095592622894,0.005175981735931771
3.636363636,0.0005729259153552124,0.0016110282957546972
3.637686431,0.00023569897764957098,0.0006845800065388556
3.639010189,0.0004933838992196054,0.0013896618493110025
3.640334911,0.0006643819171932687,0.0018682429053232985
3.641660597,0.0002549607850056998,0.0007362949625966192
3.64298725,0.0004392711766368543,0.0012434379004785591
3.644314869,0.0007496064636405686,0.00208273452823765
3.645643456,0.00033261224515020036,0.0009743345715200052
3.646973012,0.0003731024104445503,0.0010769873127445893
3.648303539,0.0002759613400965236,0.0008038151510877386
3.649635036,0.0004374818410680216,0.0012268554971542598
3.650967506,0.002059105975363426,0.005774389209274726
3.65230095,0.0011921153558691194,0.0032919523339793124
3.653635367,0.0011205565714768066,0.0030992511813115395
3.65497076,0.0009902398391164928,0.002741807075635107
3.65630713,0.0003347050935709769,0.0009517326219618125
3.657644477,0.00021423807866187192,0.0006209293699195826
3.658982803,0.0003081805531736788,0.0008841861546803921
3.660322108,0.0007800107306510649,0.0022125712180959935
3.661662395,0.0016118972824533402,0.004483061619982149
3.663003663,0.001419254810255191,0.003955146514977801
3.664345914,0.00047282532793342603,0.0013266582062418295
3.66568915,0.0006015663826796747,0.0016811461913315132
3.66703337,0.0007801794500116788,0.0022821061138435356
3.668378577,0.0030948297953833936,0.008749614963216466
3.669724771,0.0009574329704855652,0.0026338000308866612
3.671071953,0.002710406674514999,0.0076354300228005795
3.672420125,0.004230254283430004,0.011757760741741593
3.673769287,0.003997841421265793,0.010981115426603932
3.675119441,0.004052061766829199,0.011266695800403449
3.676470588,0.004279743988475171,0.011701264019137543
3.677822729,0.0027368623514576196,0.007704564653640292
3.679175865,0.0025508627676020276,0.007195584876980728
3.680529996,0.0022182953607098772,0.006229131022685483
3.681885125,0.0028728377035611256,0.008091425675159688
3.683241252,0.003004197420879788,0.008499785910333155
3.684598379,0.0012258954274473567,0.0034370190427499754
3.685956506,0.0009977550288036772,0.0028135676389278784
3.687315634,0.0009824057556681281,0.002851581612353439
3.688675765,0.0011537691486400146,0.003267047340437782
3.6900369,0.0012480440826193632,0.0034729998164370495
3.69139904,0.0014477939986193282,0.004035778116574275
3.692762186,0.0022352498023581004,0.00626019766258624
3.694126339,0.0010461785085882534,0.0028852958403770375
3.6954915,0.0012338668949049899,0.003429971217184482
3.696857671,0.0003778752754558221,0.001088711059728762
3.698224852,0.0004106445188229834,0.0011658298196995144
3.699593045,0.000496579833077541,0.0014117211905139027
3.70096225,0.000708386294013137,0.0019917527330945042
3.702332469,0.000246128017653432,0.000709520281789587
3.703703704,0.00031511733611050587,0.0009000354284197154
3.705075954,0.000913379085563362,0.002549393529727852
3.706449222,0.00044339179267694243,0.0012782689770899575
3.707823508,0.0003858635728289799,0.0011155546006992687
3.709198813,0.000870964797093479,0.0024835980085113124
3.710575139,0.002791929075411293,0.00784307650748574
3.711952487,0.000683954052760387,0.0019105741433443548
3.713330858,0.0030596113331699333,0.00865728784000318
3.714710253,0.0008217294589147702,0.002269395938934539
3.716090673,0.0003766387392948299,0.001073065689936405
3.717472119,0.0022860854086869135,0.006440652655651538
3.718854593,0.0006244338718543482,0.0017291329656763655
3.720238095,0.0006068231632998814,0.0016956742258918056
3.721622627,0.0005830453309581925,0.0016366145912669993
3.723008191,0.0006320178361029007,0.0017709189187986728
3.724394786,0.0003858502651598377,0.001107579231164998
3.725782414,0.0002799374575410113,0.0008150787759195089
3.727171077,0.0003477954311978957,0.0010113458144378707
3.728560776,0.0005402377489405956,0.0015482679748179424
3.729951511,0.0029128468934997423,0.008221773341496107
3.731343284,0.0009201682426392412,0.0025454329753784814
3.732736096,0.0006726066754079345,0.0018780064492087106
3.734129948,0.0029202493625920772,0.008233048889112367
3.735524841,0.0023224069434683177,0.006514562240017827
3.736920777,0.001197899681629704,0.003297711525531519
3.738317757,0.0023104144445002615,0.006476973593679733
3.739715782,0.000476110332143964,0.0013380958063982787
3.741114852,0.0023619702096526036,0.006639405229752551
3.74251497,0.0011046310394756244,0.0030366585093240207
3.743916136,0.0005711892807653729,0.0016118006002029926
3.745318352,0.00047932765255907577,0.0013724305058595437
3.746721619,0.0003192326594140142,0.0009245528098043042
3.748125937,0.000324354415074582,0.000932866883746901
3.749531309,0.001053822987613883,0.0029096920473396823
3.750937734,0.0029033441252699827,0.008176724438578071
3.752345216,0.000745821935592029,0.002101231390099815
3.753753754,0.0012359037622868994,0.003386662554157502
3.75516335,0.00306413145619204,0.008620776380745302
3.756574005,0.0006484894550521471,0.0018037275018454113
3.75798572,0.001922858021237399,0.005400053681165823
3.759398496,0.0015214206738475213,0.004172935396108552
3.760812335,0.0021795675564982957,0.006155433371896531
3.762227239,0.001086770911018711,0.002992715262175694
3.763643207,0.0024160870739381715,0.0068298488396757485
3.765060241,0.0012045682199014823,0.003338717631219426
3.766478343,0.0022719645888936175,0.006323882607626183
3.767897513,0.000589879401293959,0.0016482500123171043
3.769317753,0.000703001169941502,0.001965551805875714
3.770739065,0.0032033731981163057,0.009047695038280436
3.772161449,0.0008277066102257136,0.0022898870689940037
3.773584906,0.0011939256913899045,0.0033074171587494155
3.775009438,0.0028073989905086916,0.007886666937542062
3.776435045,0.0007117737587614882,0.001987325243573023
3.77786173,0.00045764634301235363,0.001304561393430537
3.779289494,0.00046875916709276493,0.0013395211874499843
3.780718336,0.0009115577517159063,0.0025304506583969637
3.78214826,0.0020615350366894815,0.0058157216099422055
3.783579266,0.0016952584631742173,0.00479149480845838
3.785011355,0.0032336033852036036,0.009079798230465293
3.786444529,0.0005059115823704961,0.0014298428496478796
3.787878788,0.0007373553594673774,0.0020599586033547782
3.789314134,0.0033124583740225025,0.009120194084245097
3.790750569,0.002241070811198874,0.006165097397029784
3.792188093,0.00273962734031492,0.007724007065309035
3.793626707,0.0024772119365109465,0.00695901517705928
3.795066414,0.0010466342323921377,0.0029027962981069506
3.796507213,0.00040538604259097083,0.0011622970256589345
3.797949107,0.0003864740075375016,0.0011226165389484418
3.799392097,0.0003563658555345299,0.0010261904110924393
3.800836184,0.000322123419040894,0.0009356371062244821
3.802281369,0.0005331911713582725,0.0015184340048400163
3.803727653,0.0008320441859959978,0.002326372006139449
3.805175038,0.0019256878210001935,0.005448103475942972
3.806623525,0.0003794083107591442,0.001085769051825694
3.808073115,0.0006704992913939808,0.0018893369876268956
3.80952381,0.0034704146294863582,0.009801646671415983
3.81097561,0.002359292282330409,0.006589208117156812
3.812428517,0.003153813476068107,0.008916190861848632
3.813882532,0.004871295126647525,0.01379734865949245
3.815337657,0.0010174175054198644,0.0028128603014889388
