lambda_um,PC1_sens,PC2_sens,PC3_sens,PC4_sens,PC5_sens,PC6_sens,PC7_sens,PC8_sens,PC9_sens
11.56069364,0.620054058,0.057837792,-0.026973511,-0.0049382845,0.005536865,0.006322501,-0.000748225,0.0012719825,0.000224456
11.57407407,0.6263847935,0.08834780149999999,-0.0409453055,-0.011010816,0.002239488,0.0050761725,-0.000186649,0.000373248,0.0007838210000000001
11.58748552,0.623222699,0.0891488495,-0.0413346795,-0.011171535,0.002122592,0.0050644295,-0.0001861805,0.00037238449999999997,0.0007820075
11.60092807,0.6247885474999999,0.0894624975,-0.041424703,-0.011182812,0.0021176755,0.0050898515,-0.0001486085,0.000371522,0.000780196
11.61440186,0.6265274430000001,0.0895145105,-0.041439844,-0.011193947,0.0021127645000000002,0.0051151145,-0.0001853465,0.00037066050000000004,0.000778387
11.62790698,0.64892504,0.08642226,-0.0401233,-0.01046534,0.0026995400000000003,0.0052511599999999995,-0.00014792,0.00040678000000000003,0.00077658
11.64144354,0.6434322320000001,0.083232977,-0.038812541,-0.009887605,0.0030622065,0.0054603195,-0.00029515849999999996,0.000553411,0.0007009869999999999
11.65501166,0.633947629,0.08970158349999999,-0.041593266000000004,-0.0111528845,0.002208492,0.005153148,-0.000184049,0.00036808200000000004,0.0008097805
11.66861144,0.6331317605,0.08978639,-0.041569813,-0.011200347499999999,0.0022033465,0.005141143,-0.0001836345,0.0003672245,0.000807894
11.68224299,0.6475920765000001,0.089027424,-0.0412164,-0.010954403,0.002491302,0.0051657890000000005,-0.000183171,0.000366368,0.0008060095000000001
11.69590643,0.595164004,0.055740656,-0.0260610415,-0.0044227015,0.0054826875,0.006835084,-0.001315845,0.001900665,0.000109654
11.70960187,0.6967520405000001,0.079130786,-0.036283471,-0.0087882575,0.00433943,0.0055428019999999995,-0.00018234500000000002,0.000510521,0.0006928500000000001
11.72332943,0.457011213,0.012369353,-0.00727609,0.002910436,0.008003699,0.00727609,-0.001455218,0.002182827,-0.000727609
11.7370892,0.5944064904999999,0.056221265,-0.025769592,-0.0043917195,0.005407984500000001,0.0068234975,-0.0014518080000000002,0.001996236,0.0001088855
11.75088132,0.6615576135000001,0.0884611525,-0.040700096,-0.010718175,0.0027881735000000003,0.0052866675,-0.00014485049999999998,0.0003983105,0.000796621
11.76470588,0.594653625,0.061737625000000004,-0.028502625,-0.005599375,0.00484075,0.0063941250000000005,-0.00108375,0.0015895000000000002,0.000216775
11.77856302,0.666020124,0.085847399,-0.0392476145,-0.010127253999999999,0.0032075645,0.0053339275,-0.0001801905,0.0004685205,0.0007208010000000001
11.79245283,0.6389958145000001,0.0906790145,-0.041959718,-0.011289932499999999,0.0022651775,0.005213504,-0.00017977599999999998,0.000395507,0.0007910145
11.80637544,0.6369157105000001,0.090967461,-0.042147778999999996,-0.011406803,0.002188097,0.0052729560000000005,-0.0001793725,0.000394575,0.00078915
11.82033097,0.6473293365,0.09032335899999999,-0.0417978145,-0.01116517,0.002361863,0.0052605125,-0.000178915,0.000357858,0.0007872875
11.83431953,0.6379456365,0.091359499,-0.042341682500000005,-0.0114243995,0.0021777765,0.005212382,-0.0001785075,0.000392714,0.0008211285
11.84834123,0.639001009,0.09167764349999999,-0.042490842,-0.0114329925,0.002172625,0.0052356695,-0.000178084,0.00039178499999999996,0.0007835695
11.8623962,0.6423200984999999,0.0918513835,-0.0425323425,-0.011441449,0.0022030115,0.0052588025,-0.0001776445,0.00042638949999999995,0.0008172464999999999
11.87648456,0.65479915,0.0872734685,-0.039063916000000004,-0.010209082000000001,0.0028358560000000003,0.0052108855,-0.00017723900000000002,0.00042537849999999997,0.0007798605
11.89060642,0.6725535025,0.0900722355,-0.041517395,-0.0109274915,0.0027937595,0.0053753355,-0.00017683450000000002,0.0004243685,0.000813373
11.9047619,0.57478176,0.03901968,-0.01855728,-0.00144648,0.006985440000000001,0.00695016,-0.00116424,0.0019051200000000002,-0.00014114
11.91895113,0.6641142675,0.091544926,-0.042270456,-0.01122754,0.0026045075,0.0053849955,-0.00017598050000000001,0.0004223525,0.000774313
11.93317422,0.655369213,0.0925557595,-0.0427315475,-0.0114816895,0.0023174055,0.0053019425,-0.000175561,0.000386234,0.000842693
11.9474313,0.6514941415,0.0932807625,-0.043190079,-0.0116294455,0.0022418205,0.0053243245,-0.00017512050000000003,0.0004203415,0.0008056545
11.96172249,0.6689133615,0.08383257499999999,-0.038893562500000006,-0.009784544,0.003354701,0.0055911680000000005,-0.000209669,0.000489227,0.000733841
11.9760479,0.6617013865,0.0927309245,-0.042983920999999994,-0.0115042125,0.0024751484999999997,0.0053686325,-0.0002091785,0.00041833500000000004,0.0008018089999999999
11.99040767,0.6527097505,0.093865282,-0.043472250000000004,-0.0117548965,0.0022257795,0.005355781,-0.0002086445,0.00041733350000000005,0.000834667
12.00480192,0.6545454935,0.0939525705,-0.043506840500000005,-0.011726724000000001,0.0022204445,0.00537764,-0.000208161,0.00038163899999999997,0.0008326664999999999
12.01923077,0.655674573,0.09438474250000001,-0.043713945500000004,-0.011802419500000001,0.002249728,0.0053993475,-0.0002076785,0.0004153345,0.000796058
12.03369434,0.6596929229999999,0.09401988,-0.043505343,-0.011705008999999999,0.0023133795,0.0053863755,-0.0002071465,0.0004143365,0.000794145
12.04819277,0.658760625,0.09424152,-0.04360737,-0.011745744999999998,0.0022733700000000003,0.0054078649999999995,-0.000172225,0.00041334,0.00082668
12.06272618,0.662397238,0.09370531,-0.043330545,-0.011614373,0.0024053435,0.005394841500000001,-0.0002061845,0.0004467065,0.000824689
12.07729469,0.5953611455000001,0.059817204,-0.0276975935,-0.005347555,0.0050733215,0.0062388145,-0.00085698,0.0014054475,0.000205696
12.09189843,0.6896740035,0.0793699605,-0.036248237,-0.008720094500000001,0.0041719665,0.005642414,-0.000205175,0.0005471429999999999,0.0007181255
12.10653753,0.6696880080000001,0.094324657,-0.043392753500000006,-0.0116328055,0.0025244215000000004,0.005424094500000001,-0.0002046965,0.000443479,0.0008187310000000001
12.12121212,0.6281147815,0.07636612549999999,-0.034133343499999996,-0.008337656,0.003675375,0.0053088755,-0.0002722685,0.0006465935,0.0005785315
12.13592233,0.6651927870000001,0.0953621795,-0.0440315935,-0.01188208,0.0023085185,0.0054657565,-0.0002036915,0.00044133400000000004,0.0008147709999999999
12.15066829,0.666424003,0.094284197,-0.043518388000000005,-0.011650059,0.0023706515000000003,0.0054524985,-0.000203215,0.000440264,0.0008127945
12.16545012,0.6619676145,0.09476468099999999,-0.0438518915,-0.01182447,0.0022973255,0.0054392565,-0.0002026895,0.00043919499999999997,0.000810821
12.18026797,0.6662221245,0.0959834385,-0.044419302,-0.01199793,0.0022580375,0.005493434,-0.0002022145,0.00040442449999999997,0.0008425515
12.19512195,0.66251572,0.09474115999999999,-0.0438741,-0.011800620000000001,0.0022861599999999998,0.00544644,-0.00020174,0.00043705999999999997,0.0008068799999999999
12.21001221,0.6621752595,0.094510225,-0.0438006935,-0.011771855500000001,0.0023141255,0.005433164,-0.0002012165,0.0004024565,0.000804913
12.22493888,0.6695589305,0.096119663,-0.044496746000000004,-0.012010776,0.002341934,0.005486817,-0.00023419950000000002,0.00043493099999999995,0.000802949
12.23990208,0.6641181805,0.093815579,-0.043486908000000005,-0.011647682999999999,0.0024029604999999997,0.0054400355,-0.000200271,0.000433868,0.0008009865
12.25490196,0.675743962,0.0908227585,-0.042115392,-0.0110532095,0.002829888,0.005526604500000001,-0.000166457,0.0004328065,0.000799027
12.26993865,0.622544881,0.065060839,-0.030421504999999998,-0.00611087,0.004915265,0.006575827500000001,-0.0010295485,0.001560929,0.00029890099999999996
12.28501229,0.546741089,0.037536063,-0.0177575725,-0.00159023,0.00662596,0.0062946619999999995,-0.0008613749999999999,0.0015571005,-6.62595e-05
12.300123,0.6865154520000001,0.094055889,-0.0432934695,-0.0115008605,0.0028421665,0.005585188,-0.000198289,0.000495727,0.0007931625
12.31527094,0.664618752,0.0932312415,-0.043219999,-0.01153852,0.0024395725,0.005439588,-0.00019782049999999998,0.00042857400000000003,0.000791213
12.33045623,0.661371352,0.09280443299999999,-0.043047839500000004,-0.0114772315,0.0024335675,0.0054590845,-0.0001973025,0.00042751850000000006,0.0007892655
12.34567901,0.678374595,0.09638109,-0.044483579999999995,-0.01194102,0.002460375,0.0055768499999999995,-0.00022964000000000003,0.00045927,0.0008201250000000001
12.36093943,0.6673742755000001,0.08783135,-0.0401851335,-0.010471695999999999,0.0030760605,0.0053994685,-0.0001963445,0.000490861,0.000719929
12.37623762,0.5315292254999999,0.0420770845,-0.019879709000000002,-0.002252381,0.006071635000000001,0.0066918559999999995,-0.001305728,0.0019912355,-0.00016322300000000002
12.39157373,0.6993437385000001,0.089253675,-0.0412240615,-0.010550233999999999,0.0033864945,0.0057309915,-0.0001628245,0.000455874,0.000781499
12.40694789,0.6622064565,0.078605956,-0.036769397999999995,-0.008900013,0.003897816,0.0057492785,-0.0002923545,0.0006496360000000001,0.000617154
12.42236025,0.672811956,0.089913469,-0.041635606,-0.010951622500000001,0.0029161120000000002,0.005475811000000001,-0.000194409,0.000421216,0.0007776300000000001
12.43781095,0.593733096,0.057627986,-0.0269232265,-0.0047511575,0.005332932,0.00685201,-0.001454436,0.0020038894999999998,0.000129283
12.45330012,0.486057024,0.024180337500000003,-0.0125737755,0.0009672134999999999,0.007092899,0.0074153034999999996,-0.001934427,0.002579236,-0.000644809
12.46882793,0.6817319195,0.0885370305,-0.0409399345,-0.010612866,0.00321602,0.0055637145,-0.00019297150000000001,0.00048240299999999996,0.000771845
12.48439451,0.69315364,0.093802066,-0.0430835075,-0.011356338,0.0029834444999999998,0.0056140085,-0.00019246050000000002,0.000513281,0.0008020015000000001
12.5,0.6765760000000001,0.083232,-0.038015999999999994,-0.009600000000000001,0.003776,0.005472,-0.000224,0.000576,0.000704
12.51564456,0.36356936949999996,0.004468807,-0.003192005,0.005107208,0.0073416115,0.0092568145,-0.0041496065,0.005107208,-0.0009576015
12.53132832,0.406917756,0.009233657999999999,-0.005412834,0.0028656180000000003,0.007323246,0.006686442,-0.00159201,0.002228814,-0.000636804
12.54705144,0.6649367815,0.071842138,-0.032554461,-0.007558987,0.0048275885000000004,0.0055263185,-0.00022231250000000002,0.00069873,0.0005399275
12.56281407,0.35387453599999996,0.005068928,-0.00316808,0.00475212,0.007286584,0.008553816,-0.0034848880000000002,0.00475212,-0.0009504240000000001
12.57861635,0.6523762049999999,0.06987036399999999,-0.031822459,-0.0072682875,0.0048665925,0.00556182,-0.00028441,0.0007900310000000001,0.00047401850000000005
12.59445844,0.488430291,0.028054402,-0.013869592,0.000315218,0.006934796,0.007565232,-0.002206526,0.002836962,-0.000315218
12.61034048,0.6489407254999999,0.076436596,-0.035529967999999995,-0.008741001,0.0036787670000000003,0.005376659000000001,-0.00018864699999999998,0.0004716365,0.0006602915000000001
12.62626263,0.41625239,0.0312691105,-0.015995231999999998,-0.0026658719999999997,0.0034813155,0.0039831265,-0.000156816,0.0003449955,0.000313632
12.64222503,0.632594775,0.08302786849999999,-0.038760937999999995,-0.01004218,0.0027842805,0.005318288500000001,-0.0001876885,0.000437977,0.000719533
12.65822785,0.6868532549999999,0.096205015,-0.044467124999999996,-0.011857900000000001,0.002652425,0.00567931,-0.00021843999999999998,0.00046807500000000003,0.00081133
12.67427123,0.6908426795,0.0977980495,-0.0452261505,-0.0121080335,0.0026145885,0.005696067,-0.0002178585,0.0004980165,0.0008404035
12.69035533,0.688502707,0.0956874705,-0.044055976999999996,-0.0117047945,0.0027321535,0.005681637999999999,-0.0002173275,0.000496755,0.000807227
12.7064803,0.6851769565000001,0.09498023650000001,-0.043913261999999995,-0.0117370425,0.0027871605,0.0056672265,-0.000185829,0.000495495,0.0008051795
12.72264631,0.6962252019999999,0.0939976615,-0.0431530505,-0.0113674465,0.0031198700000000003,0.005714613,-0.00015444900000000003,0.000463347,0.0008031345
12.7388535,0.5691762215,0.0547515915,-0.025265225,-0.0047141215,0.005330346,0.0059465709999999995,-0.0007394694999999999,0.001355695,0.000123245
12.75510204,0.46950498549999997,0.031962112,-0.015059072,-0.000307328,0.00614656,0.007375872,-0.002458624,0.00307328,-0.000307328
12.77139208,0.6919322455,0.089510994,-0.040862382,-0.010545131,0.0034946075,0.0056404185,-0.000214581,0.00055178,0.000766361
12.78772379,0.676345544,0.09188148099999999,-0.042500918,-0.011190888999999999,0.0028741625,0.0055648685,-0.00021400950000000004,0.0004892189999999999,0.000794981
12.80409731,0.6786121105,0.092927558,-0.043032748499999995,-0.011375772499999999,0.0028058205,0.0056116415,-0.00021348449999999999,0.000487969,0.0007929495
12.82051282,0.68350698,0.08605818,-0.03963726,-0.0100386,0.0036504000000000003,0.00565812,-0.00021294,0.00054756,0.00069966
12.83697047,0.5441543245,0.050337461,-0.023727483,-0.0038837825,0.0053098585,0.0064931985,-0.001244024,0.0018508650000000001,3.0333999999999998e-05
12.85347044,0.6933830860000001,0.0864648195,-0.0397368945,-0.010047714499999999,0.0037830249999999998,0.0056896695,-0.0002118495,0.00057502,0.000696077
12.87001287,0.40449842999999996,0.015998818499999998,-0.008452206,0.002414916,0.006641019,0.007848477,-0.0027167805,0.003622374,-0.000603729
12.88659794,0.510464595,0.040345792,-0.018968544,-0.001806528,0.0057206719999999996,0.006623936,-0.0015054399999999998,0.0021076159999999997,-0.000301088
12.90322581,0.6605673750000001,0.07694006249999999,-0.035466906,-0.0084988435,0.004294469,0.0057059375,-0.0003003315,0.0007207505,0.0005705935
12.91989664,0.660361475,0.086985835,-0.040467584,-0.010513784,0.0029354725,0.005481545,-0.0002096805,0.000449307,0.000718891
12.93661061,0.658148317,0.0885239215,-0.0412892535,-0.010815275,0.0027785099999999997,0.0054972665,-0.0002091115,0.000448147,0.0007469110000000001
12.95336788,0.6756074624999999,0.091751737,-0.042672454,-0.011234298,0.0028011245,0.0056320485,-0.0002085935,0.000476787,0.000774779
12.97016861,0.6471679164999999,0.0829245195,-0.038757553,-0.009956887000000001,0.0030613715,0.005409413,-0.00017835450000000001,0.00044583100000000005,0.000713329
12.98701299,0.529074315,0.04458608,-0.0213444,-0.0029645,0.00575113,0.006462610000000001,-0.001274735,0.0018972799999999999,-5.9285e-05
13.00390117,0.4941116835,0.044943436,-0.020993315499999998,-0.0035481659999999997,0.0050265685,0.0056179295,-0.000591361,0.001182722,0.0
13.02083333,0.615186432,0.07617577,-0.035713843499999995,-0.008994816,0.003096576,0.00516096,-0.00017693850000000003,0.00044236799999999995,0.0006488065
13.03780965,0.6548539,0.0776835625,-0.036532747000000004,-0.0086772625,0.004059194,0.0060593765,-0.00047063149999999995,0.000853019,0.00052946
13.05483029,0.6067643795,0.077187752,-0.036466885,-0.009300082500000001,0.0027870910000000002,0.0051927905,-0.00017601449999999998,0.000410729,0.000674769
13.07189542,0.5831474514999999,0.071338928,-0.033855265999999995,-0.0084565015,0.002867603,0.0050329350000000005,-0.0001755785,0.00038039599999999997,0.0006437475
13.08900524,0.671133661,0.09272011,-0.043164319500000006,-0.011411256500000001,0.0027141865,0.005632666,-0.0002042785,0.000496142,0.000758805
13.1061599,0.5778900579999999,0.071082835,-0.033765802,-0.008412342,0.0028817369999999997,0.005064870500000001,-0.000203759,0.00040751799999999994,0.0006112775
13.12335958,0.5480698715000001,0.062825681,-0.0301354235,-0.0071999855000000005,0.0031064455,0.00487741,-0.0002032255,0.000406451,0.000551612
13.14060447,0.658373709,0.08041095100000001,-0.03723748,-0.009265935999999999,0.003532638,0.005530605500000001,-0.0001737425,0.000492253,0.0006949454999999999
13.15789474,0.52636688,0.0568936,-0.0272916,-0.00609368,0.00340784,0.00493848,-0.00025994,0.0005198399999999999,0.0004332
13.17523057,0.4900144985,0.051415229,-0.0251171315,-0.0055303775,0.0031684455000000004,0.0046374525,-0.0002304285,0.00043206099999999997,0.00043206099999999997
13.19261214,0.58924411,0.07311326900000001,-0.034617481,-0.0086759165,0.0029590045,0.0051136194999999995,-0.0002010975,0.00043092299999999994,0.000603292
13.21003963,0.44574616499999997,0.0382223685,-0.019225793999999997,-0.0034096415000000003,0.003581556,0.004584392,-0.000315177,0.000515744,0.000315177
13.22751323,0.378356832,0.018860688,-0.010287648,0.000571536,0.005143824,0.0054295920000000004,-0.001143072,0.00142884,-0.000285768
13.24503311,0.37849659999999996,0.0173857625,-0.0091204,0.001710075,0.00570025,0.0068403,-0.0022801,0.0031351375,-0.000570025
13.26259947,0.28710058,-0.001137032,-0.001137032,0.004548128,0.0065379340000000005,0.00710645,-0.002558322,0.003126838,-0.000852774
13.28021248,0.36061772400000003,0.018144288,-0.009922657500000001,0.0,0.0048195765000000005,0.0048195765000000005,-0.0008505135000000001,0.0008505135000000001,-0.0002835045
13.29787234,0.426672768,0.02686144,-0.013854848,-0.000565504,0.005372288,0.006220544,-0.001696512,0.002262016,0.0
13.31557923,0.3933906975,0.0256620455,-0.0132540235,-0.0008460014999999999,0.004512008,0.005076009,-0.000564001,0.001128002,0.0
13.33333333,0.32906250000000004,0.01603125,-0.009000000000000001,0.0005625,0.00421875,0.0050625,-0.0008437499999999999,0.001125,0.0
13.35113485,0.4266412605,0.0333795595,-0.0165495295,-0.0025245045,0.004488008,0.0047685085,-0.000561001,0.001122002,0.0
13.36898396,0.27415696,0.001119008,-0.0016785119999999998,0.00419628,0.005874792,0.0069938,-0.00279752,0.003636776,-0.0008392559999999999
13.38688086,0.3127640445,0.012555202500000001,-0.007254117,0.0013950225,0.0047430765,0.0053010855,-0.0013950225,0.001674027,-0.0002790045
13.40482574,0.42654168800000003,0.035060508,-0.017808512,-0.003060838,0.003895612,0.004452128,-0.000278258,0.000556516,0.000278258
13.42281879,0.238105725,-0.008325375,0.0024976125,0.006382787500000001,0.006105275,0.008325375,-0.003885175,0.0047177125,-0.00111005
13.44086022,0.243002304,-0.006365664,0.001660608,0.00553536,0.006088896,0.007195968,-0.003321216,0.003874752,-0.000830304
13.4589502,0.3524832865,0.014629298499999999,-0.0085567595,0.000552049,0.004968441,0.004968441,-0.000552049,0.001104098,0.0
13.47708895,0.18168612,-0.01651692,0.006606768,0.007983178,0.006056204,0.00825846,-0.00412923,0.004679794,-0.001101128
13.49527665,0.17378413650000002,-0.0178451325,0.0074125935,0.008785296,0.006039891,0.009334377,-0.004941729,0.00549081,-0.001098162
13.51351351,0.23847980000000002,-0.005476,0.0005476,0.0041069999999999995,0.005476,0.005476,-0.001369,0.0019166,-0.0008213999999999999
13.53179973,0.2383818165,-0.002184484,-0.0002730605,0.004368968,0.004915089,0.0062803915,-0.002184484,0.0024575445,-0.0002730605
13.5501355,0.226299582,-0.003540186,0.000272322,0.004629474,0.004901796,0.005991084,-0.002178576,0.00272322,-0.000544644
13.56852103,0.2859784785,0.011406549,-0.0073327815,0.0002715845,0.003802183,0.003802183,-0.000543169,0.000543169,0.0
13.58695652,0.238075392,0.000270848,-0.00135424,0.003791872,0.004333568,0.005958656,-0.002166784,0.002166784,-0.000541696
13.60544218,0.2271646125,-0.00324135,0.0002701125,0.0045919125,0.0045919125,0.0062125875,-0.0024310125,0.002701125,-0.000540225
13.6239782,0.284732546,0.011583254,-0.007003828,0.000538756,0.00404067,0.00404067,-0.000269378,0.0008081340000000001,-0.000269378
13.6425648,0.224049513,-0.002686445,0.0,0.004298312,0.0045669565,0.0061788235,-0.0024178005,0.0024178005,-0.0002686445
13.66120219,0.23308344,-0.001875384,-0.000267912,0.004286592,0.004822416,0.0061619759999999996,-0.002143296,0.00267912,-0.000535824
13.67989056,0.199316653,-0.012557483500000001,0.0045420684999999995,0.0066795125,0.0061451514999999995,0.007748234499999999,-0.0034733465,0.0045420684999999995,-0.0013359025
13.69863014,0.20250200000000002,-0.0101251,0.00346385,0.006128349999999999,0.00559545,0.0069277,-0.0026645,0.0031974,-0.00079935
13.71742112,0.20673054899999999,-0.0098316585,0.0034543665,0.006377292,0.005580130500000001,0.007705894499999999,-0.0039858075,0.0045172484999999995,-0.0007971615
13.73626374,0.299705952,0.013779584000000001,-0.008214752,0.0,0.00397488,0.003709888,-0.000529984,0.000529984,0.0
13.75515818,0.218282477,-0.0036997030000000004,0.0002642645,0.0044924965,0.0044924965,0.0055495545,-0.0018498515000000002,0.002114116,-0.000528529
13.77410468,0.311501916,0.01712997,-0.010014444,-0.000790614,0.003689532,0.003689532,-0.000263538,0.000527076,0.0
13.79310345,0.2714853125,0.0081471875,-0.00525625,0.0021024999999999998,0.0044678124999999996,0.0049934375,-0.0013140625000000001,0.0018396875000000002,-0.0002628125
13.8121547,0.243217664,0.00262088,-0.00262088,0.00262088,0.004455496,0.004455496,-0.0007862640000000001,0.00131044,-0.000262088
13.83125864,0.27364863149999996,0.009670486499999999,-0.006272748,0.000522729,0.0039204675,0.0039204675,-0.0002613645,0.0007840935,-0.0002613645
13.85041551,0.183231326,-0.01042568,0.003388346,0.00521284,0.004691556,0.004691556,-0.00130321,0.001563852,-0.000521284
13.86962552,0.1562122205,-0.016894832499999998,0.0075376945,0.008837297,0.0054583305,0.0096170585,-0.0059781715,0.006757933,-0.0012996025000000001
13.88888889,0.1544832,-0.016848000000000002,0.0072576,0.008553600000000001,0.0054432000000000005,0.010108800000000001,-0.0069984,0.0080352,-0.001296
13.90820584,0.15586374149999999,-0.017318193500000002,0.007754415,0.0090468175,0.0054280905,0.0095637785,-0.0059450514999999995,0.006203532,-0.001033922
13.9275766,0.165740966,-0.01546572,0.006186288,0.00773286,0.005413002,0.007217336,-0.003093144,0.003608668,-0.001031048
13.94700139,0.17993114999999998,-0.011309958,0.004112712,0.0059120235,0.0048838455,0.0059120235,-0.002056356,0.0023134005,-0.0007711335
13.96648045,0.211983256,-0.004101248,0.000512656,0.00384492,0.004357576,0.005382888,-0.001537968,0.001794296,-0.000256328
13.98601399,0.1679374125,-0.0140586875,0.0058790875,0.00715715,0.0053678625,0.0074127624999999996,-0.0033229625000000002,0.0038341875,-0.0007668375
14.00560224,0.17205615,-0.014784084,0.005862654,0.007392042,0.005862654,0.008156736,-0.004333266,0.00509796,-0.001019592
14.02524544,0.17030361500000002,-0.0144885165,0.005592059,0.0073713505,0.0053378745,0.0073713505,-0.0038127675000000005,0.0043211365,-0.0007625535000000001
14.04494382,0.16348943999999999,-0.014447904000000001,0.005829856,0.007097216,0.005322912,0.007097216,-0.003041664,0.003548608,-0.0007604159999999999
14.06469761,0.16429432500000002,-0.0139018275,0.005560731,0.007077294,0.00505521,0.0073300545,-0.0037914075,0.0042969285,-0.0007582814999999999
14.08450704,0.15778330000000002,-0.015375050000000001,0.0063012499999999996,0.0075615,0.0052930500000000005,0.007813549999999999,-0.00378075,0.00428485,-0.0007561499999999999
14.10437236,0.15708781249999998,-0.015583111,0.006534853,0.007540215,0.0052781505,0.007540215,-0.003518767,0.004021448,-0.001005362
14.12429379,0.154389312,-0.016040448,0.006767064,0.008020224,0.005513904,0.008521488,-0.00501264,0.005513904,-0.001002528
14.14427157,0.15170417149999998,-0.016245092500000002,0.006997886,0.0082475085,0.0052484145,0.0092472065,-0.005998188,0.006498037,-0.0012496224999999999
14.16430595,0.154016724,-0.016448388,0.006978104,0.008224194,0.005482796,0.008971848,-0.00498436,0.005482796,-0.000996872
14.18439716,0.1498530375,-0.0161533125,0.00695835,0.008200912500000001,0.0052187625,0.009443475,-0.0062128125,0.0067098375,-0.0012425625
14.20454545,0.150419456,-0.016355328,0.006938624,0.008425472,0.005451776,0.009416704,-0.005699584000000001,0.0061952,-0.000991232
14.22475107,0.1482627,-0.016061792499999998,0.006918926,0.008154448500000001,0.0051891945,0.0091428665,-0.0056834035,0.0061776125000000005,-0.0012355225
14.24501425,0.146855592,-0.01601613,0.006899256,0.008377668,0.00492804,0.009116874,-0.005913648,0.006406452,-0.000985608
14.26533524,0.146437498,-0.016216233,0.007371015,0.008353817,0.00491401,0.008845218,-0.005405411,0.005405411,-0.000982802
14.28571429,0.145285,-0.015925,0.00686,0.00833,0.0049,0.00931,-0.00588,0.00637,-0.001225
14.30615165,0.145114497,-0.016123833,0.0070847145,0.0085505175,0.0051303105,0.009283419,-0.0056189115,0.0061075125000000004,-0.0012215025
14.32664756,0.145186792,-0.015834130000000002,0.006577254,0.008038865999999999,0.005115642,0.009500478,-0.006333652,0.007064458,-0.0012180099999999998
14.3472023,0.14404236850000002,-0.015545888,0.006801326,0.008258753,0.00485809,0.009230371,-0.006315517,0.007287135,-0.001457427
14.36781609,0.143871552,-0.01574352,0.006781824,0.008235072,0.00484416,0.009203904,-0.006297408,0.006781824,-0.000968832
14.38848921,0.142492375,-0.0156983125,0.0065208374999999996,0.007969912499999999,0.0050717625,0.0094189875,-0.0065208374999999996,0.0070038625,-0.0012075624999999999
14.4092219,0.142564256,-0.01565317,0.006502086000000001,0.007946993999999999,0.005057178000000001,0.009391902,-0.006502086000000001,0.0069837219999999995,-0.00120409
14.43001443,0.1419135795,-0.015848217,0.006723486,0.008164233,0.00480249,0.009124731,-0.006003112499999999,0.006243237,-0.000960498
14.45086705,0.141025448,-0.015323648,0.006704096,0.007901256,0.00478864,0.009098416,-0.006225232,0.00718296,-0.001436592
14.47178003,0.1401406735,-0.0155181325,0.006684734,0.008117177,0.00477481,0.0093108795,-0.006207253,0.006684734,-0.000954962
14.49275362,0.14021145000000002,-0.0152352,0.00642735,0.00785565,0.004761,0.00928395,-0.00642735,0.00690345,-0.00119025
14.5137881,0.1398053345,-0.015191072,0.006171373,0.007595536,0.00474721,0.009019699,-0.0064087334999999995,0.007120815,-0.001424163
14.53488372,0.138926464,-0.015147008,0.006390144,0.007810176,0.00473344,0.009230208,-0.006390144,0.00710016,-0.00118336
14.55604076,0.1385229015,-0.015103008,0.006607566,0.007551504,0.00471969,0.008967411,-0.006135597,0.007079535,-0.001415907
14.57725948,0.137884628,-0.015059072,0.006588344,0.007764834,0.00470596,0.008941324,-0.006117748,0.00705894,-0.00117649
14.59854015,0.13701370000000002,-0.0152498125,0.0068037625,0.0077422125,0.0044576375,0.0091498875,-0.0063345375,0.0068037625,-0.0011730625
14.61988304,0.13731573600000002,-0.014971392,0.006082128,0.007485696,0.00467856,0.008889264,-0.0063160560000000004,0.00701784,-0.001403568
14.64128843,0.1359815435,-0.014927648,0.006530846,0.007930313,0.00466489,0.008863291,-0.006064357,0.0067640905,-0.000932978
14.6627566,0.13604876999999999,-0.014651405999999999,0.006279174,0.007674545999999999,0.00465124,0.009069918,-0.006279174,0.006744297999999999,-0.00116281
14.68428781,0.13565009249999999,-0.0146084715,0.006028893,0.007420176,0.00463761,0.008811459,-0.0062607735,0.006956415,-0.001391283
14.70588235,0.1347896,-0.0147968,0.0064736,0.0076296,0.004624,0.009016799999999998,-0.0062424,0.0067048,-0.0011560000000000001
14.7275405,0.1348544925,-0.014292271,0.005993533,0.007376656,0.00461041,0.008759779,-0.0062240535,0.006915615,-0.001383123
14.74926254,0.134227728,-0.014480046,0.006205734,0.0075847860000000005,0.00459684,0.008963838,-0.006205734,0.006665418,-0.00114921
14.77104874,0.1331445745,-0.014666528,0.0061874415,0.0075624285,0.00458329,0.0089374155,-0.0061874415,0.0066457705,-0.0011458225
14.79289941,0.133436992,-0.014394744000000001,0.006169176,0.007311616,0.00456976,0.008911032,-0.006169176,0.007083128,-0.001370928
14.81481481,0.1323590625,-0.01458,0.00637875,0.007745625,0.00455625,0.008656875,-0.005923125,0.0066065625,-0.00091125
14.83679525,0.13196717800000002,-0.014536832,0.006132726,0.007495554,0.00454276,0.008631244,-0.005905588,0.006587002,-0.00113569
14.85884101,0.131802339,-0.0142672635,0.005888077,0.007246864,0.00452929,0.008605651,-0.0061145415,0.006793935,-0.001358787
14.88095238,0.13095936,-0.014450688,0.006322176,0.0074511360000000006,0.00451584,0.008580096,-0.005870592,0.0065479679999999995,-0.00112896
