lambda_um,S_rms_9,S_max_9
9.285051068,0.11489159523826746,0.34206306200000003
9.293680297,0.1304315754998237,0.388723292
9.302325581,0.14219192508684014,0.424056594
9.310986965,0.15935971937028487,0.476443262
9.319664492,0.15178635510184224,0.453220661
9.328358209,0.1188206382014585,0.3537188355
9.337068161,0.11376852252749399,0.337860927
9.345794393,0.11174106368204839,0.332307225
9.35453695,0.11226875614616223,0.333914764
9.36329588,0.11623816704933465,0.34572313450000003
9.372071228,0.15409738337837875,0.45932338699999997
9.380863039,0.17136188189053236,0.513576094
9.389671362,0.1267898609702295,0.37741336849999996
9.398496241,0.11387807091774589,0.33872312299999996
9.407337723,0.1385421216973913,0.413568654
9.416195857,0.11281885347001855,0.33598472749999997
9.425070688,0.10459929956795434,0.3114870005
9.433962264,0.143833376552546,0.4300579
9.442870633,0.1198038011408691,0.357752439
9.451795841,0.09915010381640875,0.295232255
9.460737938,0.09581028858641565,0.285512982
9.46969697,0.11186477488908642,0.334262016
9.478672986,0.09916414941664112,0.295452486
9.487666034,0.09205409060936859,0.2745073435
9.496676163,0.09787882471316338,0.29128412400000003
9.505703422,0.09714966181774044,0.28984577749999996
9.514747859,0.13209347333770907,0.3945634775
9.523809524,0.11605552393311842,0.346240125
9.532888465,0.12710203172361942,0.379693365
9.541984733,0.10075433436234432,0.299672246
9.551098376,0.10349329624259,0.3080895395
9.560229446,0.10742656682178846,0.319153637
9.56937799,0.11035472162426258,0.32826271500000004
9.578544061,0.11980731710396673,0.3557006135
9.587727709,0.1365693170430661,0.4070730955
9.596928983,0.11645066786404323,0.346087275
9.606147935,0.10189015699345834,0.303376496
9.615384615,0.1170260002788121,0.34870784
9.624639076,0.12202564928403926,0.3643923135
9.633911368,0.11173657057963216,0.332391474
9.643201543,0.10485308680734329,0.31201831550000003
9.652509653,0.1072132409651728,0.318607918
9.661835749,0.10697623588731163,0.3183145085
9.671179884,0.11098495182667356,0.3297277105
9.68054211,0.12319881018654985,0.367078616
9.689922481,0.12240879567899074,0.36413170549999996
9.699321048,0.1288823762525159,0.3843135495
9.708737864,0.15199421076138966,0.45348170499999996
9.718172983,0.1532074038630788,0.457684022
9.727626459,0.14342547086684862,0.427944681
9.737098345,0.11040693738122452,0.3282844015
9.746588694,0.11398930915524942,0.3386458695
9.756097561,0.11034190696325656,0.328005125
9.765625,0.11384003348677221,0.33816576
9.775171065,0.11110804668027989,0.330232226
9.784735812,0.12170890985974948,0.361913706
9.794319295,0.11337377262052642,0.336916931
9.803921569,0.1249525140457286,0.37152684
9.813542689,0.1205106380909142,0.358286463
9.823182711,0.16711901365069112,0.49914545450000003
9.832841691,0.13877659139326443,0.4133018845
9.842519685,0.12471582474760574,0.3704766785
9.852216749,0.1464166011477134,0.4358366865
9.861932939,0.15052599423484572,0.44957870099999997
9.871668312,0.12980031363819924,0.3855316935
9.881422925,0.1324274218997886,0.3936297465
9.891196835,0.16398164454932718,0.48939153449999995
9.900990099,0.16598237728085732,0.49541156500000005
9.910802775,0.13398076303689568,0.397713343
9.920634921,0.13134000993449255,0.389863757
9.930486594,0.1428076835948853,0.4244809115
9.940357853,0.13399277322129288,0.39762894400000004
9.950248756,0.1348188616946662,0.4000709025
9.960159363,0.1589205292742412,0.47255790099999995
9.970089731,0.13920216531181312,0.4130672955
9.98003992,0.13700159140460905,0.4064710195
9.99000999,0.14853361533541262,0.4411810405
10.0,0.16573237546652672,0.4932
10.01001001,0.17004397519859477,0.506086307
10.02004008,0.14595443478813405,0.43321193950000003
10.03009027,0.14267803817234267,0.423199332
10.04016064,0.14450720523377902,0.4286501135
10.05025126,0.14723958937095985,0.4367990305
10.06036217,0.14981492230634952,0.4446162
10.07049345,0.14556929890346315,0.431692252
10.08064516,0.14562851215924683,0.43190568949999997
10.09081736,0.14759993046899492,0.4377135015
10.1010101,0.15504979446018577,0.46030396500000004
10.11122346,0.14975020082058133,0.44426255800000003
10.12145749,0.14938848615168393,0.4430717615
10.13171226,0.14942664981880438,0.4431981865
10.14198783,0.1511378517377136,0.448133746
10.15228426,0.15157774238518212,0.44965077600000003
10.16260163,0.16486354524242297,0.4897922975
10.17293998,0.1520670729963258,0.451160334
10.18329939,0.15581291558006455,0.46248979050000005
10.19367992,0.15821349957811962,0.46982464
10.20408163,0.1522042800042656,0.45167612
10.2145046,0.1581945292488362,0.4692527135
10.22494888,0.15915029528656222,0.4725987445
10.23541453,0.17704829353178742,0.5269954605
10.24590164,0.19154590335914737,0.571593229
10.25641026,0.1600768645459473,0.4754075625
10.26694045,0.18982087254846247,0.5646519555
10.27749229,0.17079536149521557,0.508346137
10.28806584,0.17709050623547862,0.5270477545
10.29866117,0.1858760802712756,0.553494809
10.30927835,0.1658784966714942,0.49218479000000004
10.31991744,0.15742022881319967,0.46718004550000003
10.33057851,0.16033262999567777,0.4758676385
10.34126163,0.18436858152928248,0.5482894355
10.35196687,0.1763167312590182,0.5240604095
10.3626943,0.1623494912473696,0.481583009
10.37344398,0.16484010424700962,0.4886703015
10.38421599,0.16404688635179224,0.48645140900000006
10.3950104,0.1713127769187643,0.508253845
10.40582726,0.172815654580686,0.512692683
10.41666667,0.1861259387649643,0.55300608
10.42752868,0.1885305300784699,0.5606835219999999
10.43841336,0.1666515420525233,0.494215914
10.44932079,0.16979448823386528,0.50335061
10.46025105,0.17984309137301074,0.5346068635
10.47120419,0.18772460306186714,0.5584329075
10.48218029,0.18479445949313786,0.5487089365
10.49317943,0.184281262198585,0.5487852885
10.50420168,0.1730990961426123,0.51319464
10.51524711,0.168240425418162,0.49922935199999996
10.52631579,0.1747605598806325,0.518170375
10.5374078,0.18659209939650193,0.554635126
10.54852321,0.18635143865705595,0.5566572575
10.55966209,0.18383532490542098,0.5454840745
10.57082452,0.17247687534166073,0.511891952
10.58201058,0.19679076983178956,0.5850653285
10.59322034,0.1785713926548323,0.530270477
10.60445387,0.17727958250312506,0.525546159
10.61571125,0.17411196007816349,0.516623321
10.62699256,0.19619288165665993,0.5836205274999999
10.63829787,0.18065192695875446,0.53563832
10.64962726,0.17558248025316495,0.520832595
10.66098081,0.18177797833633255,0.5389484419999999
