H_first21,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42
1.0,-0.15462454491617178,-0.11892989708398409,0.20894108337402675,-0.046796741269539074,0.16966453792605288,-0.21759130656022058,0.04566207767137468,0.2863011000754203,0.17462469805359251,0.2293043991322711,-0.09794031759153918,-0.09552926022957464,0.27245182081952773,-0.27517231270311665,0.04598195249986016,-0.09477980789827796,0.365407904381583,0.003236529908097464,-0.005129557338520579,0.1895335457702374,0.30950965326484936,0.1403235681798205,0.07710056711946328,0.04398244977702494,-0.34345311612038254,-0.2295063542547069,0.07367561442567622,0.04709858912297074,-0.03579334148230906,-0.04604176367574837,-0.06524907316394521,-0.001214510049319704,0.015099412194111136,-0.020361455391085886,-0.037543184548459396,0.03358571221316403,-0.01717561797706657,0.006950711295269252,-0.02152080269320137,-0.0992706563468548,-0.021112947020796774,-0.0006523193780357539
1.1,-0.1514789660882087,-0.14033174736350645,0.2087256427346957,-0.135672322449887,0.21962572745224343,-0.2255900995128212,-0.14620395052334764,0.18667097687943932,0.22336108574108346,-0.18741882241294078,0.09255703683777255,-0.20914853725996782,0.17424530484804007,0.14520161307406942,-0.1019523770714857,-0.37536267792458955,0.0546218665437465,0.023083534715598996,0.13609671085289166,-0.4011084096245049,-0.3398306573228955,-0.15410904554247482,0.07847136488251161,0.026143882683781337,0.16662064345286523,0.11642005325561157,0.05261649974132382,-0.09384232616986332,-0.014744693780361202,-0.01585628257007926,-0.011698679967212411,-0.0509283473006307,0.0011332385863714878,0.0588786178978537,0.02311222543556528,0.02532290269881446,0.055879088614439854,0.0296480471078375,-0.0027559476610096723,0.07739104022656357,0.012216079305481353,0.009678409340894034
1.2000000000000002,-0.1479230718073265,-0.16773494388673946,0.18917427690909852,-0.22704801980461412,0.21227258189910447,-0.1317137162194735,-0.30467090059922797,-0.020039001444653193,0.08355570377695075,-0.3948321844148708,0.1460607165729474,-0.06825984399509641,-0.10536860479173832,0.23200308605966358,-0.15187535196253912,0.1903755036721266,-0.3676381640620971,-0.046086849332855236,-0.009462083753990512,0.363801620628548,0.2156363310093597,0.17141088299260807,-0.028799812643744965,-0.08084720964584335,-0.06979398223100652,-0.06659874491732387,0.022995492900815415,0.11020093392186425,0.054981239853487435,-0.01857891448426674,0.052667040301512785,0.010587492245847235,-0.03565724568073292,-0.029009118727150257,0.016839115654070022,-0.05280644881309156,-0.049705251807103945,-0.05444560788064412,0.012000368107483506,-0.04314309436471386,-0.0021365995776187682,-0.008658474938080696
1.3000000000000005,-0.14577338524661201,-0.1868695447297595,0.1572144746134588,-0.29472733304141496,0.12252474758942619,0.06728490984998402,-0.3089564337134935,-0.19417120164857843,-0.20039629800467187,-0.1776028874466579,-0.13827118258046253,0.21542114331316967,-0.317402706342856,-0.30961480823161236,0.1167332479870379,0.18608723731516974,0.3865741808694258,0.1258101110443278,-0.2248823907947501,-0.22715403843437992,-0.023825556543176883,-0.08617214102461573,0.026012761642278656,0.00656272342278379,0.03754950905302634,-0.019445647420169555,-0.07044896804621362,-0.026414477037108072,0.023689314524127987,0.048196306170529446,-0.006905778540522878,0.052476803252095465,0.024701591358409325,-0.011691032669690835,-0.03809700591111592,0.033481302826643244,0.01789496613292238,0.06668681654501274,-0.008475238499666554,0.0018661758752812757,-0.004162437496998739,0.00029816168619967165
1.4,-0.14366174051763936,-0.2234808906280923,0.09407842116042277,-0.27587670517128293,0.025621126392291596,0.2568658810562924,-0.0929536659063248,-0.2114893114955315,-0.2954597894331844,0.28272420135990084,-0.278498685400751,0.04255258519777417,0.11345736796586879,-0.043667298803346286,0.08293776994077043,-0.3535614046953511,-0.2510879690411736,0.10854148536190346,0.4247284152259831,0.15856326051833497,-0.050613924976014066,0.07999501313058453,-0.08544328720795104,-0.028317615796580046,0.001992906090497182,0.008042037397827731,-0.07154212761611088,-0.0026368449166096486,-0.08717377903451834,0.042334146618208585,-0.07234906005118485,-0.05047114465288732,0.029265562642839693,0.03848688192363425,0.03791732147375691,-0.0011913194750519385,-0.0010210978258655135,-0.08513135977356082,-0.004170839148412056,0.014236223522242467,0.011766111344338477,-0.0034109024757695144
1.5000000000000002,-0.14121946866596938,-0.26017194909774766,0.0015832165835071106,-0.23198447011737944,-0.03721501987580758,0.3173474832819799,0.1372840899710148,-0.07036213754247676,-0.10242053335311188,0.21225761990014685,-0.03681605469853827,-0.2250529296356989,0.30595820261318735,0.33601828688704066,-0.16144277402763313,0.14899002647861512,-0.03929283317368898,-0.06103961244747479,-0.4551617866235929,-0.1792765367454438,0.17224339945512798,-0.19811414851093176,0.0007286584244416648,0.15088699830782734,-0.032088791769059766,0.006951392074234439,0.04668279564264598,-0.014063057308745741,0.0026418379065936207,-0.1005107612038604,0.0631880642510727,-0.018069055006624132,-0.05739588467886286,-0.03506333712732451,-0.008827995877864703,-0.04600911462951074,-0.029295105647508618,0.09003659429226976,0.007395754918902708,-0.01693156565322107,-0.005633100007763153,0.011026414720799748
1.6,-0.13880035055965076,-0.2744091718177957,-0.10362797214461132,-0.15728351162096615,-0.09029004043600472,0.3148448404322183,0.29971513561584284,0.09387403602877833,0.13065156204212328,-0.06870216385693365,0.19108020821882882,-0.30354927701345963,-0.20916358658499715,0.05552729122497241,0.06000455849875499,0.2558143944541491,0.3388404688701886,-0.10232120245638673,0.3369243192002449,0.11378938418903808,-0.22154036722164158,0.21996002222593408,-0.055422863181363274,-0.06538279093719557,0.00912271794009135,0.07783800810761665,0.07654509363007264,-0.024580269339255473,0.06327657697819838,0.0028658652624386216,0.03392184014689881,0.07583883338930042,0.03610280372545613,-0.0057448659351583,-0.038144210898704484,0.07641906164447534,0.048612100276247794,-0.07936530211292037,-0.010892580163469404,0.010939630910039189,-0.008975648800455038,-0.0053664571012196904
1.7000000000000002,-0.13614422848413904,-0.2958337855183162,-0.19852103396616302,-0.03275367019934766,-0.046459520009425354,0.18504564226673853,0.27683833625420406,0.1851732401423602,0.22037180912646526,-0.2118446791300899,0.09686269290886595,0.09209352280447157,-0.20123637523302498,-0.3248477037322127,0.24763894383359886,-0.3181437055681972,-0.3277364010852679,-0.02810774000794281,-0.1903702390490367,0.03612580497752029,0.1219498703144164,-0.24277646440265857,0.19601752266763103,0.0008212830991625203,-0.007965021441544588,-0.03943062724654024,0.004969055619768181,0.0691687886297569,0.016655360412200698,0.07089848803078902,-0.04371595850975052,-0.039518136267733796,0.014950462922583063,0.04666745459921265,0.03325433244732506,-0.06625769860409267,-0.039896922860021444,0.05712005269202905,0.015880696369995617,-0.00768862570103758,0.0037207893241630874,-0.0017135109383586977
1.8000000000000005,-0.12980463814638055,-0.3108810406694831,-0.2951113921659346,0.12045781218574993,0.02917051288957566,-0.011057809807441884,0.06086598476486116,0.05649962514499044,0.18588604754756638,-0.1569651781315371,-0.20098235617214052,0.5391043143004569,0.26608371114318435,0.13450473729470466,-0.10507029103599709,0.0028280883056932887,0.04598905676479682,0.0014136117521370653,-0.09713565939493213,-0.11470885181440074,-0.11563007910164211,0.3652170631713318,-0.274995057551707,-0.098457321155853,0.026995853544060915,-0.06969051729592586,-0.08259501518174234,-0.020418780403399284,-0.033848485009943766,-0.014443782472364164,-0.00947393177806774,-0.03031144012485465,-0.06437051591477788,-0.07246612769225724,-0.010038171891987413,0.05714483685906541,0.02551287531905927,-0.03145858501624038,-0.018170894818332367,0.012434519448228959,0.004332951347476799,0.0009761933591822536
1.9,-0.1241103961975093,-0.3062488039999195,-0.3384487213559123,0.24896348841918747,0.08241322865931397,-0.1753071464386098,-0.1408371646201654,-0.10636752745980206,-0.058210233278549586,0.04175974560714788,-0.04117957166200539,0.13345952372266123,0.06081859881649613,0.1319156942483576,-0.10142047512262628,0.21118916962373377,0.12044014351846216,-0.041722842382037884,0.35475401262025397,0.10769379615662054,0.10930621285398641,-0.421623542782416,0.4083633895332867,0.057641520037629373,-0.0184342353726549,0.026670725995553222,-0.034735164133181375,-0.06279102919523788,-0.02699309991273645,-0.06539260142261069,0.050414496429976,0.04964841388511251,0.07993686968016464,0.07101296406617275,0.003581015573043189,-0.05100455649887309,-0.02326496773936443,0.013318895423758192,0.01920402525618769,-0.0057854933101890715,-0.008473847902249587,-0.005751882937519701
2.0,-0.12071807981175514,-0.28685566648799404,-0.3478727294726156,0.3018668068109415,0.10658909945972835,-0.2542596597654276,-0.20825550922114863,-0.2202327679308036,-0.15679763358105825,0.21248426471716797,0.22034410811793537,-0.4119955273741732,-0.12795492709997086,-0.1670155034979371,0.03824920482840819,-0.1265940326384494,-0.055216350914160564,0.09345030179026073,-0.20987086677121886,-0.0451534964215395,-0.04195499063567534,0.20594582261258515,-0.23651398224328923,0.012711315756560045,0.0027888751705582027,0.0314086052806513,0.060716726346661316,0.04196507953153483,0.030195187356505865,0.04920535986143988,-0.03738633017610901,-0.023063798897653892,-0.0414699926875668,-0.02937973695805736,-0.0047803002378236925,0.022361088437089394,0.012057571825116797,-0.0021073467345941455,-0.01328861302526111,-0.0008207617561657443,0.005789224841903695,0.005069949764677895
